,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
66434448,16,6,2,918,2,2,4,0
66434451,16,3,0,459,1,1,0,0
66434473,21,4,10,918,3,1,5,3
66434710,65,9,8,459,3,3,1,3
66434749,73,0,2,918,0,0,4,0
66434775,76,0,10,1836,0,0,5,3
66434805,83,6,8,459,2,2,1,3
66434880,95,6,3,459,2,2,1,1
66434899,98,6,8,459,2,2,1,3
66434937,106,8,9,459,1,3,3,3
66435010,119,0,10,1836,0,0,5,3
66435061,128,9,2,1377,3,3,4,0
66435205,160,8,0,1377,1,3,0,0
66435301,179,8,2,1377,1,3,4,0
66435311,181,7,0,1377,4,2,0,0
66435321,183,0,10,1836,0,0,5,3
66435358,192,5,0,918,0,2,0,0
66435425,203,8,0,1377,1,3,0,0
66435428,203,3,5,459,1,1,0,2
66435464,211,7,8,918,4,2,1,3
66435473,212,6,8,459,2,2,1,3
66435504,219,4,8,918,3,1,1,3
66435572,231,1,0,459,2,0,0,0
66435573,232,4,10,918,3,1,5,3
66435581,233,9,10,459,3,3,5,3
66435599,236,6,2,918,2,2,4,0
66435613,239,1,0,459,2,0,0,0
66435797,275,7,5,918,4,2,0,2
66435825,281,1,4,459,2,0,3,1
66435837,285,3,7,918,1,1,4,2
66435866,289,6,8,459,2,2,1,3
66435883,294,7,0,1377,4,2,0,0
66435924,301,3,10,1377,1,1,5,3
66436139,342,6,5,459,2,2,0,2
66436177,349,8,10,918,1,3,5,3
66436198,354,1,8,1377,2,0,1,3
66436298,375,5,0,918,0,2,0,0
66436340,385,8,9,459,1,3,3,3
66436352,387,3,10,1377,1,1,5,3
66436360,390,1,9,1377,2,0,3,3
66436475,411,9,3,918,3,3,1,1
66436481,412,6,5,459,2,2,0,2
66436515,419,4,10,918,3,1,5,3
66436543,425,8,2,1377,1,3,4,0
66436610,439,5,0,918,0,2,0,0
66436624,440,2,8,1377,4,0,1,3
66436751,467,3,2,918,1,1,4,0
66436866,489,3,7,918,1,1,4,2
66436904,497,6,1,918,2,2,2,0
66437008,517,3,10,1377,1,1,5,3
66437113,541,6,5,459,2,2,0,2
66437169,553,0,3,459,0,0,1,1
66437184,555,6,0,918,2,2,0,0
66437221,566,7,10,459,4,2,5,3
66437242,569,6,10,918,2,2,5,3
66437248,570,5,4,918,0,2,3,1
66437266,573,4,1,459,3,1,2,0
66437316,582,7,0,1377,4,2,0,0
66437386,598,6,0,918,2,2,0,0
66437389,598,6,0,918,2,2,0,0
66437391,599,5,0,918,0,2,0,0
66437478,614,4,7,459,3,1,4,2
66437514,621,8,2,1377,1,3,4,0
66437536,626,5,9,918,0,2,3,3
66437545,629,1,9,1377,2,0,3,3
66437627,645,4,7,459,3,1,4,2
66437698,660,6,0,918,2,2,0,0
66437734,666,3,0,459,1,1,0,0
66437739,666,9,8,459,3,3,1,3
66437914,696,6,9,459,2,2,3,3
66437942,700,1,8,1377,2,0,1,3
66437988,711,6,2,918,2,2,4,0
66438015,717,1,5,918,2,0,0,2
66438109,730,1,4,459,2,0,3,1
66438155,739,4,8,918,3,1,1,3
66438255,756,1,7,918,2,0,4,2
66438286,762,6,0,918,2,2,0,0
66438300,764,6,1,918,2,2,2,0
66438339,772,7,4,459,4,2,3,1
66438357,774,3,8,918,1,1,1,3
66438415,785,4,0,918,3,1,0,0
66438427,786,6,5,459,2,2,0,2
66438504,802,5,8,459,0,2,1,3
66438535,807,9,0,1377,3,3,0,0
66438542,809,4,0,918,3,1,0,0
66438564,814,5,10,1377,0,2,5,3
66438658,833,5,10,1377,0,2,5,3
66438662,834,6,8,459,2,2,1,3
66438689,838,9,5,918,3,3,0,2
66438694,840,1,2,459,2,0,4,0
66438777,858,0,3,459,0,0,1,1
66438835,867,6,3,459,2,2,1,1
66438843,869,4,9,918,3,1,3,3
66438907,881,4,1,459,3,1,2,0
66438919,883,6,3,459,2,2,1,1
66438997,896,8,1,1377,1,3,2,0
66439016,901,3,0,459,1,1,0,0
66439024,903,6,10,918,2,2,5,3
66439141,925,6,7,459,2,2,4,2
66439330,961,6,0,918,2,2,0,0
66439342,962,3,6,459,1,1,2,2
66439345,963,4,5,918,3,1,0,2
66439353,965,6,8,459,2,2,1,3
66439368,968,3,9,918,1,1,3,3
66439386,970,8,5,459,1,3,0,2
66439399,973,1,9,1377,2,0,3,3
66439430,978,6,10,918,2,2,5,3
66439443,980,3,9,918,1,1,3,3
66439452,982,3,10,1377,1,1,5,3
66439457,983,6,2,918,2,2,4,0
66439546,999,1,0,459,2,0,0,0
66439576,1005,10,1,1377,5,3,2,0
66439578,1005,6,0,918,2,2,0,0
66439579,1005,5,4,918,0,2,3,1
66439589,1007,8,3,918,1,3,1,1
66439598,1008,1,8,1377,2,0,1,3
66439660,1019,1,10,1377,2,0,5,3
66439698,1025,8,0,1377,1,3,0,0
66439763,1038,8,0,1377,1,3,0,0
66439768,1038,6,9,459,2,2,3,3
66439772,1039,3,10,1377,1,1,5,3
66439865,1056,3,2,918,1,1,4,0
66439908,1063,1,10,1377,2,0,5,3
66439936,1069,4,0,918,3,1,0,0
66440029,1089,5,10,1377,0,2,5,3
66440068,1097,1,9,1377,2,0,3,3
66440112,1105,5,0,918,0,2,0,0
66440153,1112,4,8,918,3,1,1,3
66440223,1128,1,5,918,2,0,0,2
66440280,1139,6,3,459,2,2,1,1
66440397,1159,3,5,459,1,1,0,2
66440573,1192,6,10,918,2,2,5,3
66440599,1199,9,0,1377,3,3,0,0
66440606,1200,6,2,918,2,2,4,0
66440632,1205,6,0,918,2,2,0,0
66440674,1213,2,0,918,4,0,0,0
66440831,1244,8,10,918,1,3,5,3
66440928,1261,5,3,459,0,2,1,1
66440990,1273,1,0,459,2,0,0,0
66441113,1296,3,0,459,1,1,0,0
66441114,1296,0,10,1836,0,0,5,3
66441201,1317,8,0,1377,1,3,0,0
66441221,1321,4,10,918,3,1,5,3
66441249,1327,4,8,918,3,1,1,3
66441282,1336,8,10,918,1,3,5,3
66441406,1359,2,10,1377,4,0,5,3
66441473,1376,6,7,459,2,2,4,2
66441626,1405,4,0,918,3,1,0,0
66441650,1407,5,2,1377,0,2,4,0
66441676,1413,3,5,459,1,1,0,2
66441738,1425,4,0,918,3,1,0,0
66441771,1432,6,10,918,2,2,5,3
66441877,1453,2,10,1377,4,0,5,3
66441893,1456,1,0,459,2,0,0,0
66441902,1458,3,0,459,1,1,0,0
66441938,1467,6,2,918,2,2,4,0
66441954,1470,6,0,918,2,2,0,0
66441984,1475,7,0,1377,4,2,0,0
66442248,1528,4,1,459,3,1,2,0
66442356,1547,2,9,1377,4,0,3,3
66442427,1559,9,0,1377,3,3,0,0
66442438,1561,6,8,459,2,2,1,3
66442473,1570,6,10,918,2,2,5,3
66442504,1577,6,8,459,2,2,1,3
66442548,1585,1,2,459,2,0,4,0
66442555,1587,3,6,459,1,1,2,2
66442673,1608,5,8,459,0,2,1,3
66442765,1630,3,9,918,1,1,3,3
66442783,1633,7,5,918,4,2,0,2
66442875,1653,8,0,1377,1,3,0,0
66442970,1673,2,8,1377,4,0,1,3
66443023,1683,4,9,918,3,1,3,3
66443059,1689,9,2,1377,3,3,4,0
66443111,1699,3,8,918,1,1,1,3
66443186,1711,0,1,459,0,0,2,0
66443198,1713,2,0,918,4,0,0,0
66443276,1728,3,10,1377,1,1,5,3
66443351,1742,3,0,459,1,1,0,0
66443370,1745,3,0,459,1,1,0,0
66443374,1746,8,1,1377,1,3,2,0
66443418,1754,4,9,918,3,1,3,3
66443455,1763,6,8,459,2,2,1,3
66443495,1772,9,0,1377,3,3,0,0
66443519,1777,3,8,918,1,1,1,3
66443552,1782,7,0,1377,4,2,0,0
66443562,1783,1,10,1377,2,0,5,3
66443570,1785,3,8,918,1,1,1,3
66443621,1796,0,10,1836,0,0,5,3
66443660,1805,3,2,918,1,1,4,0
66443663,1805,6,3,459,2,2,1,1
66443709,1817,5,10,1377,0,2,5,3
66443801,1838,9,10,459,3,3,5,3
66443807,1839,7,10,459,4,2,5,3
66444014,1879,7,10,459,4,2,5,3
66444030,1882,9,0,1377,3,3,0,0
66444160,1911,3,10,1377,1,1,5,3
66444238,1925,1,8,1377,2,0,1,3
66444328,1942,3,10,1377,1,1,5,3
66444430,1960,0,10,1836,0,0,5,3
66444468,1967,4,0,918,3,1,0,0
66444520,1977,3,10,1377,1,1,5,3
66444610,1995,6,9,459,2,2,3,3
66444678,2008,5,6,459,0,2,2,2
66444685,2009,10,7,459,5,3,4,2
66444751,2022,6,8,459,2,2,1,3
66444840,2039,7,10,459,4,2,5,3
66444918,2054,6,8,459,2,2,1,3
66444956,2064,4,8,918,3,1,1,3
66445003,2074,4,10,918,3,1,5,3
66445094,2091,4,9,918,3,1,3,3
66445130,2100,8,10,918,1,3,5,3
66445175,2107,4,10,918,3,1,5,3
66445223,2118,9,0,1377,3,3,0,0
66445227,2118,5,10,1377,0,2,5,3
66445330,2139,3,10,1377,1,1,5,3
66445448,2159,6,3,459,2,2,1,1
66445453,2162,7,10,459,4,2,5,3
66445467,2165,2,0,918,4,0,0,0
66445552,2184,3,10,1377,1,1,5,3
66445577,2190,1,8,1377,2,0,1,3
66445602,2195,6,2,918,2,2,4,0
66445607,2196,4,8,918,3,1,1,3
66445614,2197,9,0,1377,3,3,0,0
66445619,2198,8,10,918,1,3,5,3
66445798,2238,5,10,1377,0,2,5,3
66445817,2242,6,3,459,2,2,1,1
66445860,2250,3,0,459,1,1,0,0
66445871,2253,6,1,918,2,2,2,0
66445986,2276,8,0,1377,1,3,0,0
66446002,2279,7,10,459,4,2,5,3
66446017,2281,6,3,459,2,2,1,1
66446044,2288,7,10,459,4,2,5,3
66446046,2288,6,2,918,2,2,4,0
66446092,2298,1,0,459,2,0,0,0
66446166,2311,3,2,918,1,1,4,0
66446170,2312,4,8,918,3,1,1,3
66446241,2327,4,5,918,3,1,0,2
66446261,2331,6,10,918,2,2,5,3
66446348,2351,1,5,918,2,0,0,2
66446366,2356,6,5,459,2,2,0,2
66446414,2366,6,4,459,2,2,3,1
66446421,2367,5,0,918,0,2,0,0
66446621,2407,6,10,918,2,2,5,3
66446671,2417,1,10,1377,2,0,5,3
66446698,2423,5,4,918,0,2,3,1
66446702,2424,3,2,918,1,1,4,0
66446721,2428,3,1,459,1,1,2,0
66446811,2445,4,8,918,3,1,1,3
66446819,2447,5,1,918,0,2,2,0
66446877,2457,6,8,459,2,2,1,3
66446980,2479,4,3,459,3,1,1,1
66446983,2480,4,2,459,3,1,4,0
66447061,2499,4,0,918,3,1,0,0
66447064,2499,3,9,918,1,1,3,3
66447090,2504,4,6,459,3,1,2,2
66447223,2530,5,0,918,0,2,0,0
66447228,2531,9,3,918,3,3,1,1
66447355,2554,4,1,459,3,1,2,0
66447382,2559,7,5,918,4,2,0,2
66447386,2560,3,0,459,1,1,0,0
66447426,2569,3,8,918,1,1,1,3
66447480,2579,8,7,918,1,3,4,2
66447513,2585,2,10,1377,4,0,5,3
66447574,2597,7,2,918,4,2,4,0
66447607,2604,5,10,1377,0,2,5,3
66447641,2611,7,8,918,4,2,1,3
66447699,2624,4,2,459,3,1,4,0
66447947,2674,1,10,1377,2,0,5,3
66448053,2694,8,0,1377,1,3,0,0
66448101,2702,5,7,918,0,2,4,2
66448168,2712,4,8,918,3,1,1,3
66448195,2718,2,3,918,4,0,1,1
66448244,2727,4,0,918,3,1,0,0
66448267,2733,5,0,918,0,2,0,0
66448282,2736,1,4,459,2,0,3,1
66448314,2744,4,0,918,3,1,0,0
66448381,2757,3,0,459,1,1,0,0
66448384,2757,6,10,918,2,2,5,3
66448484,2782,5,1,918,0,2,2,0
66448503,2786,6,3,459,2,2,1,1
66448660,2817,8,0,1377,1,3,0,0
