,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
63254856,0,2,5,1377,4,0,0,2
63254888,9,8,0,1377,1,3,0,0
63254900,11,3,0,459,1,1,0,0
63255006,37,9,0,1377,3,3,0,0
63255035,45,6,0,918,2,2,0,0
63255058,50,6,10,918,2,2,5,3
63255068,52,9,6,459,3,3,2,2
63255088,57,5,0,918,0,2,0,0
63255227,92,2,3,918,4,0,1,1
63255266,101,3,10,1377,1,1,5,3
63255279,105,7,0,1377,4,2,0,0
63255340,120,8,7,918,1,3,4,2
63255378,128,9,0,1377,3,3,0,0
63255379,128,4,10,918,3,1,5,3
63255398,132,1,10,1377,2,0,5,3
63255453,148,6,5,459,2,2,0,2
63255777,231,6,7,459,2,2,4,2
63255805,237,3,8,918,1,1,1,3
63255951,270,2,10,1377,4,0,5,3
63255990,282,9,0,1377,3,3,0,0
63256008,286,4,10,918,3,1,5,3
63256045,296,6,2,918,2,2,4,0
63256052,299,7,5,918,4,2,0,2
63256096,310,3,7,918,1,1,4,2
63256099,311,3,5,459,1,1,0,2
63256138,320,6,1,918,2,2,2,0
63256146,321,1,0,459,2,0,0,0
63256225,340,7,0,1377,4,2,0,0
63256307,359,1,3,459,2,0,1,1
63256341,368,3,10,1377,1,1,5,3
63256372,376,4,9,918,3,1,3,3
63256409,386,3,5,459,1,1,0,2
63256549,423,6,0,918,2,2,0,0
63256569,428,9,4,918,3,3,3,1
63256593,435,1,10,1377,2,0,5,3
63256606,438,2,0,918,4,0,0,0
63256718,462,2,10,1377,4,0,5,3
63256741,467,6,4,459,2,2,3,1
63256819,486,4,10,918,3,1,5,3
63256857,495,8,0,1377,1,3,0,0
63256858,495,4,8,918,3,1,1,3
63256877,501,5,8,459,0,2,1,3
63256887,506,3,5,459,1,1,0,2
63256910,510,9,3,918,3,3,1,1
63257021,537,4,10,918,3,1,5,3
63257051,543,4,5,918,3,1,0,2
63257123,561,6,10,918,2,2,5,3
63257208,580,6,7,459,2,2,4,2
63257291,597,3,0,459,1,1,0,0
63257321,606,4,1,459,3,1,2,0
63257350,614,3,5,459,1,1,0,2
63257357,617,3,8,918,1,1,1,3
63257383,626,8,10,918,1,3,5,3
63257442,641,9,7,459,3,3,4,2
63257461,645,7,8,918,4,2,1,3
63257488,652,6,10,918,2,2,5,3
63257509,656,4,8,918,3,1,1,3
63257543,665,1,0,459,2,0,0,0
63257602,678,8,0,1377,1,3,0,0
63257603,678,6,7,459,2,2,4,2
63257637,690,5,8,459,0,2,1,3
63257657,694,3,5,459,1,1,0,2
63257666,697,4,1,459,3,1,2,0
63257670,697,4,6,459,3,1,2,2
63257672,697,4,9,918,3,1,3,3
63257782,728,3,0,459,1,1,0,0
63257799,733,5,3,459,0,2,1,1
63257818,738,6,0,918,2,2,0,0
63257907,760,1,0,459,2,0,0,0
63257953,769,7,2,918,4,2,4,0
63257991,777,6,0,918,2,2,0,0
63258015,783,1,0,459,2,0,0,0
63258064,796,4,8,918,3,1,1,3
63258105,804,1,0,459,2,0,0,0
63258165,823,7,0,1377,4,2,0,0
63258224,838,1,0,459,2,0,0,0
63258247,843,6,2,918,2,2,4,0
63258284,853,9,10,459,3,3,5,3
63258296,856,7,9,459,4,2,3,3
63258381,878,7,0,1377,4,2,0,0
63258462,898,3,8,918,1,1,1,3
63258508,909,7,8,918,4,2,1,3
63258608,932,5,10,1377,0,2,5,3
63258618,933,6,0,918,2,2,0,0
63258661,941,9,6,459,3,3,2,2
63258665,942,4,1,459,3,1,2,0
63258671,943,2,9,1377,4,0,3,3
63258689,946,5,3,459,0,2,1,1
63258730,957,9,0,1377,3,3,0,0
63258758,962,9,5,918,3,3,0,2
63258773,966,4,8,918,3,1,1,3
63258822,975,6,8,459,2,2,1,3
63258826,975,6,0,918,2,2,0,0
63258859,984,9,8,459,3,3,1,3
63258874,987,3,10,1377,1,1,5,3
63258905,998,8,0,1377,1,3,0,0
63258936,1007,6,5,459,2,2,0,2
63258977,1016,6,10,918,2,2,5,3
63258982,1018,6,5,459,2,2,0,2
63259020,1028,2,3,918,4,0,1,1
63259075,1041,4,7,459,3,1,4,2
63259079,1042,4,5,918,3,1,0,2
63259106,1047,7,5,918,4,2,0,2
63259146,1056,1,10,1377,2,0,5,3
63259177,1061,6,0,918,2,2,0,0
63259184,1063,5,0,918,0,2,0,0
63259213,1071,3,10,1377,1,1,5,3
63259225,1074,2,0,918,4,0,0,0
63259250,1080,0,9,1377,0,0,3,3
63259252,1081,3,2,918,1,1,4,0
63259286,1087,5,8,459,0,2,1,3
63259323,1097,6,9,459,2,2,3,3
63259345,1103,8,10,918,1,3,5,3
63259405,1119,6,10,918,2,2,5,3
63259456,1134,4,1,459,3,1,2,0
63259472,1139,4,0,918,3,1,0,0
63259481,1142,5,1,918,0,2,2,0
63259512,1151,6,2,918,2,2,4,0
63259519,1152,4,0,918,3,1,0,0
63259535,1156,6,5,459,2,2,0,2
63259652,1181,5,2,1377,0,2,4,0
63259670,1184,6,2,918,2,2,4,0
63259702,1191,5,0,918,0,2,0,0
63259743,1201,6,8,459,2,2,1,3
63259835,1222,1,0,459,2,0,0,0
63259892,1237,4,0,918,3,1,0,0
63259912,1242,5,8,459,0,2,1,3
63260150,1307,3,7,918,1,1,4,2
63260178,1314,1,3,459,2,0,1,1
63260212,1321,9,0,1377,3,3,0,0
63260235,1326,4,3,459,3,1,1,1
63260267,1336,1,6,918,2,0,2,2
63260286,1342,7,2,918,4,2,4,0
63260292,1343,1,10,1377,2,0,5,3
63260317,1348,4,5,918,3,1,0,2
63260320,1349,0,8,1377,0,0,1,3
63260367,1362,5,10,1377,0,2,5,3
63260426,1375,4,5,918,3,1,0,2
63260431,1377,4,2,459,3,1,4,0
63260440,1379,6,2,918,2,2,4,0
63260469,1386,3,2,918,1,1,4,0
63260518,1398,8,10,918,1,3,5,3
63260519,1398,2,8,1377,4,0,1,3
63260571,1410,9,10,459,3,3,5,3
63260578,1412,5,7,918,0,2,4,2
63260622,1423,4,7,459,3,1,4,2
63260656,1432,3,5,459,1,1,0,2
63260739,1458,3,8,918,1,1,1,3
63260740,1458,4,10,918,3,1,5,3
63260788,1471,4,8,918,3,1,1,3
63260896,1492,6,10,918,2,2,5,3
63260956,1508,1,0,459,2,0,0,0
63261011,1521,4,2,459,3,1,4,0
63261059,1533,4,10,918,3,1,5,3
63261113,1549,3,10,1377,1,1,5,3
63261176,1564,3,2,918,1,1,4,0
63261204,1569,6,8,459,2,2,1,3
63261209,1570,4,2,459,3,1,4,0
63261213,1571,3,0,459,1,1,0,0
63261230,1574,9,10,459,3,3,5,3
63261267,1583,6,2,918,2,2,4,0
63261284,1590,2,5,1377,4,0,0,2
63261315,1595,3,10,1377,1,1,5,3
63261324,1596,8,10,918,1,3,5,3
63261426,1622,4,7,459,3,1,4,2
63261433,1624,9,2,1377,3,3,4,0
63261468,1634,6,2,918,2,2,4,0
63261524,1650,0,10,1836,0,0,5,3
63261560,1657,3,10,1377,1,1,5,3
63261597,1665,1,4,459,2,0,3,1
63261622,1671,6,0,918,2,2,0,0
63261635,1674,8,7,918,1,3,4,2
63261679,1684,4,8,918,3,1,1,3
63261738,1696,7,2,918,4,2,4,0
63261770,1703,1,8,1377,2,0,1,3
63261779,1707,4,0,918,3,1,0,0
63261884,1735,4,10,918,3,1,5,3
63261892,1737,6,0,918,2,2,0,0
63261984,1764,6,2,918,2,2,4,0
63262005,1771,5,3,459,0,2,1,1
63262067,1786,6,0,918,2,2,0,0
63262087,1793,1,5,918,2,0,0,2
63262109,1797,3,10,1377,1,1,5,3
63262167,1814,4,5,918,3,1,0,2
63262193,1819,4,8,918,3,1,1,3
63262268,1837,4,9,918,3,1,3,3
63262286,1843,9,10,459,3,3,5,3
63262319,1850,4,3,459,3,1,1,1
63262335,1853,8,5,459,1,3,0,2
63262401,1869,8,2,1377,1,3,4,0
63262406,1870,6,3,459,2,2,1,1
63262419,1873,4,8,918,3,1,1,3
63262422,1874,7,0,1377,4,2,0,0
63262547,1909,1,6,918,2,0,2,2
63262692,1943,7,5,918,4,2,0,2
63262756,1962,6,0,918,2,2,0,0
63262791,1971,4,0,918,3,1,0,0
63262866,1992,4,10,918,3,1,5,3
63262874,1993,6,8,459,2,2,1,3
63262893,1998,2,10,1377,4,0,5,3
63262902,2001,2,8,1377,4,0,1,3
63262907,2002,5,10,1377,0,2,5,3
63262937,2011,6,2,918,2,2,4,0
63262976,2022,6,4,459,2,2,3,1
63262986,2024,9,0,1377,3,3,0,0
63262989,2024,3,2,918,1,1,4,0
63263000,2028,9,0,1377,3,3,0,0
63263036,2040,8,9,459,1,3,3,3
63263092,2055,9,10,459,3,3,5,3
63263129,2065,1,5,918,2,0,0,2
63263134,2067,9,0,1377,3,3,0,0
63263157,2073,9,7,459,3,3,4,2
63263172,2077,0,10,1836,0,0,5,3
63263179,2080,8,5,459,1,3,0,2
63263195,2084,4,5,918,3,1,0,2
63263222,2090,4,0,918,3,1,0,0
63263234,2094,7,10,459,4,2,5,3
63263256,2098,1,3,459,2,0,1,1
63263370,2127,4,8,918,3,1,1,3
63263406,2137,7,1,918,4,2,2,0
63263457,2151,4,8,918,3,1,1,3
63263476,2156,9,5,918,3,3,0,2
63263505,2163,4,0,918,3,1,0,0
63263512,2165,6,8,459,2,2,1,3
63263544,2177,1,8,1377,2,0,1,3
63263570,2184,6,5,459,2,2,0,2
63263574,2185,1,2,459,2,0,4,0
63263581,2187,7,1,918,4,2,2,0
63263628,2202,1,8,1377,2,0,1,3
63263696,2220,3,10,1377,1,1,5,3
63263705,2222,7,2,918,4,2,4,0
63263709,2222,4,7,459,3,1,4,2
63263723,2228,6,0,918,2,2,0,0
63263800,2248,3,5,459,1,1,0,2
63263809,2250,3,8,918,1,1,1,3
63263852,2261,3,5,459,1,1,0,2
63263866,2265,4,2,459,3,1,4,0
63263874,2266,3,9,918,1,1,3,3
