,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
63819713,18,3,5,459,1,1,0,2
63819756,27,3,0,459,1,1,0,0
63819768,28,6,0,918,2,2,0,0
63819788,32,7,1,918,4,2,2,0
63819869,50,6,4,459,2,2,3,1
63820095,99,3,10,1377,1,1,5,3
63820349,150,6,10,918,2,2,5,3
63820477,175,3,0,459,1,1,0,0
63820500,179,6,0,918,2,2,0,0
63820513,180,4,10,918,3,1,5,3
63820529,183,6,1,918,2,2,2,0
63820624,202,9,8,459,3,3,1,3
63820743,226,4,8,918,3,1,1,3
63820755,227,1,2,459,2,0,4,0
63820757,227,6,1,918,2,2,2,0
63820788,232,4,3,459,3,1,1,1
63820831,241,3,10,1377,1,1,5,3
63820890,250,1,10,1377,2,0,5,3
63820963,263,6,8,459,2,2,1,3
63821079,287,3,2,918,1,1,4,0
63821131,296,5,4,918,0,2,3,1
63821239,319,1,10,1377,2,0,5,3
63821249,320,3,9,918,1,1,3,3
63821258,322,7,10,459,4,2,5,3
63821259,322,5,2,1377,0,2,4,0
63821311,333,7,5,918,4,2,0,2
63821312,333,6,10,918,2,2,5,3
63821328,336,6,2,918,2,2,4,0
63821367,346,4,8,918,3,1,1,3
63821510,372,4,8,918,3,1,1,3
63821579,385,1,2,459,2,0,4,0
63821619,394,4,10,918,3,1,5,3
63821666,403,3,5,459,1,1,0,2
63821678,406,3,10,1377,1,1,5,3
63821710,414,7,0,1377,4,2,0,0
63821725,418,5,2,1377,0,2,4,0
63821731,418,7,9,459,4,2,3,3
63821862,444,1,10,1377,2,0,5,3
63821898,451,4,2,459,3,1,4,0
63821953,461,1,10,1377,2,0,5,3
63822027,478,6,10,918,2,2,5,3
63822028,478,7,10,459,4,2,5,3
63822073,488,1,10,1377,2,0,5,3
63822145,502,5,8,459,0,2,1,3
63822217,518,3,0,459,1,1,0,0
63822379,551,9,3,918,3,3,1,1
63822436,562,7,0,1377,4,2,0,0
63822446,564,6,2,918,2,2,4,0
63822457,567,1,6,918,2,0,2,2
63822469,568,1,0,459,2,0,0,0
63822483,570,8,0,1377,1,3,0,0
63822522,576,5,2,1377,0,2,4,0
63822581,589,6,10,918,2,2,5,3
63822673,608,4,9,918,3,1,3,3
63822771,629,6,10,918,2,2,5,3
63822817,639,4,0,918,3,1,0,0
63822863,647,9,0,1377,3,3,0,0
63822891,654,4,10,918,3,1,5,3
63822934,661,3,10,1377,1,1,5,3
63823061,686,4,0,918,3,1,0,0
63823090,690,6,10,918,2,2,5,3
63823155,701,4,8,918,3,1,1,3
63823165,704,3,8,918,1,1,1,3
63823177,707,5,3,459,0,2,1,1
63823399,753,7,10,459,4,2,5,3
63823401,754,6,8,459,2,2,1,3
63823435,759,0,10,1836,0,0,5,3
63823465,766,6,8,459,2,2,1,3
63823473,768,7,9,459,4,2,3,3
63823478,769,9,10,459,3,3,5,3
63823495,772,4,2,459,3,1,4,0
63823561,786,1,8,1377,2,0,1,3
63823562,786,8,9,459,1,3,3,3
63823565,787,5,3,459,0,2,1,1
63823584,790,6,8,459,2,2,1,3
63823648,801,6,0,918,2,2,0,0
63823673,807,4,0,918,3,1,0,0
63823682,808,4,1,459,3,1,2,0
63823693,810,8,0,1377,1,3,0,0
63823736,818,4,7,459,3,1,4,2
63823770,828,5,0,918,0,2,0,0
63823782,830,2,3,918,4,0,1,1
63823807,835,6,7,459,2,2,4,2
63823874,850,7,0,1377,4,2,0,0
63823925,862,3,1,459,1,1,2,0
63823948,865,4,10,918,3,1,5,3
63823961,867,3,2,918,1,1,4,0
63823962,867,1,2,459,2,0,4,0
63823987,871,4,3,459,3,1,1,1
63824000,873,6,5,459,2,2,0,2
63824012,875,7,10,459,4,2,5,3
63824103,893,6,1,918,2,2,2,0
63824110,894,6,8,459,2,2,1,3
63824129,898,3,4,459,1,1,3,1
63824145,901,1,10,1377,2,0,5,3
63824165,904,3,0,459,1,1,0,0
63824247,918,8,0,1377,1,3,0,0
63824275,923,3,8,918,1,1,1,3
63824284,925,7,6,459,4,2,2,2
63824329,936,6,8,459,2,2,1,3
63824344,938,6,0,918,2,2,0,0
63824390,948,4,8,918,3,1,1,3
63824475,963,8,2,1377,1,3,4,0
63824526,972,4,2,459,3,1,4,0
63824578,982,3,1,459,1,1,2,0
63824637,995,5,10,1377,0,2,5,3
63824695,1004,9,2,1377,3,3,4,0
63824742,1012,5,8,459,0,2,1,3
63824775,1020,3,10,1377,1,1,5,3
63824876,1041,4,10,918,3,1,5,3
63824946,1056,3,5,459,1,1,0,2
63825013,1070,4,8,918,3,1,1,3
63825047,1077,6,2,918,2,2,4,0
63825136,1098,9,10,459,3,3,5,3
63825152,1101,6,5,459,2,2,0,2
63825163,1103,6,3,459,2,2,1,1
63825191,1109,3,2,918,1,1,4,0
63825220,1114,5,8,459,0,2,1,3
63825232,1117,4,0,918,3,1,0,0
63825249,1120,7,0,1377,4,2,0,0
63825277,1124,1,10,1377,2,0,5,3
63825373,1144,1,5,918,2,0,0,2
63825385,1145,5,8,459,0,2,1,3
63825391,1146,6,3,459,2,2,1,1
63825417,1150,5,10,1377,0,2,5,3
63825435,1153,4,7,459,3,1,4,2
63825452,1156,3,8,918,1,1,1,3
