,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
28127835,6,5,8,459,0,2,1,3
28127840,7,4,2,459,3,1,4,0
28127924,21,1,0,459,2,0,0,0
28128058,45,1,8,1377,2,0,1,3
28128059,45,3,0,459,1,1,0,0
28128136,59,4,0,918,3,1,0,0
28128246,79,6,10,918,2,2,5,3
28128286,86,1,5,918,2,0,0,2
28128333,92,5,2,1377,0,2,4,0
28128436,112,6,10,918,2,2,5,3
28128554,130,0,10,1836,0,0,5,3
28128596,137,6,9,459,2,2,3,3
28128647,148,9,0,1377,3,3,0,0
28128681,154,6,0,918,2,2,0,0
28128720,161,9,8,459,3,3,1,3
28128793,177,6,8,459,2,2,1,3
28128866,191,5,8,459,0,2,1,3
28128953,205,3,1,459,1,1,2,0
28129009,218,3,7,918,1,1,4,2
28129199,249,3,2,918,1,1,4,0
28129209,251,1,8,1377,2,0,1,3
28129281,264,7,2,918,4,2,4,0
28129362,279,9,0,1377,3,3,0,0
28129588,320,4,8,918,3,1,1,3
28129593,322,4,5,918,3,1,0,2
28129669,335,3,10,1377,1,1,5,3
28129709,342,4,1,459,3,1,2,0
28129777,351,1,0,459,2,0,0,0
28129796,356,6,1,918,2,2,2,0
28129797,356,2,0,918,4,0,0,0
28129806,357,5,10,1377,0,2,5,3
28129825,360,6,1,918,2,2,2,0
28129834,362,3,0,459,1,1,0,0
28129967,388,3,8,918,1,1,1,3
28130009,397,3,5,459,1,1,0,2
28130042,403,8,10,918,1,3,5,3
28130076,408,3,8,918,1,1,1,3
28130106,412,4,10,918,3,1,5,3
28130244,437,6,5,459,2,2,0,2
28130376,462,4,0,918,3,1,0,0
28130383,463,7,10,459,4,2,5,3
28130424,470,1,8,1377,2,0,1,3
28130661,507,3,0,459,1,1,0,0
28130704,514,6,0,918,2,2,0,0
28130744,520,1,0,459,2,0,0,0
28130810,529,5,8,459,0,2,1,3
28130812,529,0,10,1836,0,0,5,3
28130891,544,7,0,1377,4,2,0,0
28130892,544,6,0,918,2,2,0,0
28130963,556,1,9,1377,2,0,3,3
28131009,563,7,2,918,4,2,4,0
28131128,585,3,0,459,1,1,0,0
28131195,598,6,3,459,2,2,1,1
28131262,610,0,1,459,0,0,2,0
28131511,657,3,8,918,1,1,1,3
28131633,680,4,3,459,3,1,1,1
28131650,683,2,0,918,4,0,0,0
28131663,685,3,10,1377,1,1,5,3
28131671,687,4,3,459,3,1,1,1
28131704,692,4,10,918,3,1,5,3
28131747,700,7,1,918,4,2,2,0
28131856,720,3,0,459,1,1,0,0
28131887,724,3,7,918,1,1,4,2
28131987,740,5,0,918,0,2,0,0
28132084,757,8,7,918,1,3,4,2
28132183,776,4,8,918,3,1,1,3
28132236,787,1,10,1377,2,0,5,3
28132257,790,3,0,459,1,1,0,0
28132271,794,3,10,1377,1,1,5,3
28132330,805,6,0,918,2,2,0,0
28132396,818,6,8,459,2,2,1,3
28132456,827,6,0,918,2,2,0,0
28132458,827,1,10,1377,2,0,5,3
28132471,830,4,3,459,3,1,1,1
28132544,843,3,5,459,1,1,0,2
28132613,857,9,0,1377,3,3,0,0
28132663,866,6,0,918,2,2,0,0
28132722,878,5,10,1377,0,2,5,3
28132882,905,1,7,918,2,0,4,2
28132883,905,6,0,918,2,2,0,0
28132887,906,7,0,1377,4,2,0,0
28133001,920,9,6,459,3,3,2,2
28133035,923,4,10,918,3,1,5,3
28133072,929,4,0,918,3,1,0,0
28133195,953,4,10,918,3,1,5,3
28133201,954,6,0,918,2,2,0,0
28133273,969,7,3,918,4,2,1,1
