,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
67421392,21,4,9,918,3,1,3,3
67421483,40,8,5,459,1,3,0,2
67421575,57,4,6,459,3,1,2,2
67421618,65,2,1,459,4,0,2,0
67421732,86,6,2,918,2,2,4,0
67421752,91,9,0,1377,3,3,0,0
67421987,138,6,5,459,2,2,0,2
67422152,170,9,8,459,3,3,1,3
67422205,182,8,6,459,1,3,2,2
67422297,200,9,2,1377,3,3,4,0
67422406,220,4,8,918,3,1,1,3
67422419,223,7,8,918,4,2,1,3
67422508,240,4,1,459,3,1,2,0
67422529,244,6,8,459,2,2,1,3
67422570,251,1,8,1377,2,0,1,3
67422637,267,9,2,1377,3,3,4,0
67422732,282,7,0,1377,4,2,0,0
67422760,289,7,10,459,4,2,5,3
67422777,291,5,8,459,0,2,1,3
67422803,296,5,8,459,0,2,1,3
67422952,323,8,10,918,1,3,5,3
67422967,327,0,10,1836,0,0,5,3
67422991,330,8,1,1377,1,3,2,0
67423014,334,7,10,459,4,2,5,3
67423058,343,4,5,918,3,1,0,2
67423201,368,4,0,918,3,1,0,0
67423253,380,9,2,1377,3,3,4,0
67423339,397,6,8,459,2,2,1,3
67423343,398,2,1,459,4,0,2,0
67423576,440,1,0,459,2,0,0,0
67423720,467,1,0,459,2,0,0,0
67423754,474,0,10,1836,0,0,5,3
67423832,489,4,8,918,3,1,1,3
67423918,505,4,3,459,3,1,1,1
67424094,536,3,2,918,1,1,4,0
67424112,539,4,9,918,3,1,3,3
67424218,560,4,1,459,3,1,2,0
67424300,573,5,8,459,0,2,1,3
67424355,583,9,10,459,3,3,5,3
67424372,587,6,10,918,2,2,5,3
67424377,587,6,0,918,2,2,0,0
67424403,592,8,2,1377,1,3,4,0
67424417,594,3,10,1377,1,1,5,3
67424436,598,6,9,459,2,2,3,3
67424478,605,1,2,459,2,0,4,0
67424501,609,5,0,918,0,2,0,0
67424522,612,5,0,918,0,2,0,0
67424596,627,3,7,918,1,1,4,2
67424875,682,6,9,459,2,2,3,3
67424879,682,3,0,459,1,1,0,0
67424884,683,4,0,918,3,1,0,0
67424899,685,9,10,459,3,3,5,3
67425121,732,7,9,459,4,2,3,3
67425220,752,3,8,918,1,1,1,3
67425231,755,6,10,918,2,2,5,3
67425262,760,8,0,1377,1,3,0,0
67425299,767,9,2,1377,3,3,4,0
67425303,767,5,0,918,0,2,0,0
67425312,769,8,0,1377,1,3,0,0
67425358,778,1,0,459,2,0,0,0
67425392,784,8,3,918,1,3,1,1
67425418,788,6,0,918,2,2,0,0
67425489,801,6,8,459,2,2,1,3
67425491,801,3,2,918,1,1,4,0
67425568,816,6,10,918,2,2,5,3
67425683,837,6,0,918,2,2,0,0
67425715,841,5,10,1377,0,2,5,3
67426050,904,4,2,459,3,1,4,0
67426065,906,6,8,459,2,2,1,3
67426091,911,3,0,459,1,1,0,0
67426111,916,5,7,918,0,2,4,2
67426194,930,6,7,459,2,2,4,2
67426215,934,5,8,459,0,2,1,3
67426241,939,3,10,1377,1,1,5,3
67426296,948,2,3,918,4,0,1,1
67426317,952,3,0,459,1,1,0,0
67426319,952,3,8,918,1,1,1,3
67426375,962,4,0,918,3,1,0,0
67426404,967,6,7,459,2,2,4,2
67426417,968,9,1,1377,3,3,2,0
67426425,969,2,6,918,4,0,2,2
67426544,993,3,10,1377,1,1,5,3
67426562,997,5,7,918,0,2,4,2
67426647,1012,6,5,459,2,2,0,2
67426813,1043,4,0,918,3,1,0,0
67426818,1044,5,0,918,0,2,0,0
67426901,1060,5,6,459,0,2,2,2
67426913,1062,4,2,459,3,1,4,0
67426959,1071,4,0,918,3,1,0,0
67426982,1075,7,8,918,4,2,1,3
67427032,1086,4,0,918,3,1,0,0
67427134,1104,3,5,459,1,1,0,2
67427177,1112,3,9,918,1,1,3,3
67427203,1118,0,10,1836,0,0,5,3
67427289,1134,8,1,1377,1,3,2,0
67427308,1138,4,8,918,3,1,1,3
67427358,1149,6,2,918,2,2,4,0
67427591,1193,3,6,459,1,1,2,2
67427599,1195,3,8,918,1,1,1,3
67427664,1205,4,8,918,3,1,1,3
67427683,1208,3,1,459,1,1,2,0
67427705,1212,0,8,1377,0,0,1,3
67427881,1244,6,5,459,2,2,0,2
67427909,1249,3,10,1377,1,1,5,3
67427989,1262,4,0,918,3,1,0,0
67427999,1264,6,1,918,2,2,2,0
67428008,1265,7,1,918,4,2,2,0
67428019,1267,3,0,459,1,1,0,0
67428020,1268,3,0,459,1,1,0,0
67428109,1282,6,0,918,2,2,0,0
67428122,1283,6,2,918,2,2,4,0
67428128,1284,6,2,918,2,2,4,0
67428170,1292,3,7,918,1,1,4,2
67428218,1302,1,0,459,2,0,0,0
67428418,1339,5,10,1377,0,2,5,3
67428421,1339,4,5,918,3,1,0,2
67428449,1344,1,7,918,2,0,4,2
67428476,1350,4,0,918,3,1,0,0
67428593,1370,9,10,459,3,3,5,3
67428659,1380,4,2,459,3,1,4,0
67428679,1384,6,2,918,2,2,4,0
67428753,1397,7,2,918,4,2,4,0
67428866,1420,4,0,918,3,1,0,0
67428916,1429,5,0,918,0,2,0,0
67428932,1432,4,0,918,3,1,0,0
67428946,1435,6,1,918,2,2,2,0
67429001,1445,6,2,918,2,2,4,0
67429007,1446,0,10,1836,0,0,5,3
67429066,1458,5,0,918,0,2,0,0
