,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
2849953,4,7,5,918,4,2,0,2
2849965,6,8,7,918,1,3,4,2
2850027,14,6,0,918,2,2,0,0
2850141,31,5,0,918,0,2,0,0
2850142,31,4,3,459,3,1,1,1
2850330,59,2,0,918,4,0,0,0
2850342,61,5,4,918,0,2,3,1
2850485,85,8,9,459,1,3,3,3
2850710,117,1,2,459,2,0,4,0
2850800,130,1,7,918,2,0,4,2
2850822,133,2,8,1377,4,0,1,3
2850850,137,4,10,918,3,1,5,3
2851029,164,3,8,918,1,1,1,3
2851036,164,4,5,918,3,1,0,2
2851060,168,4,5,918,3,1,0,2
2851125,178,3,10,1377,1,1,5,3
2851199,189,0,10,1836,0,0,5,3
2851214,190,4,8,918,3,1,1,3
2851216,191,4,5,918,3,1,0,2
2851219,191,3,2,918,1,1,4,0
2851415,220,6,8,459,2,2,1,3
2851438,224,5,10,1377,0,2,5,3
2851445,225,4,9,918,3,1,3,3
2851541,239,6,10,918,2,2,5,3
2851570,243,4,8,918,3,1,1,3
2851582,246,9,7,459,3,3,4,2
2851804,278,6,2,918,2,2,4,0
2851815,280,6,3,459,2,2,1,1
2851826,282,0,5,918,0,0,0,2
2851927,298,0,10,1836,0,0,5,3
2851929,298,3,0,459,1,1,0,0
2851961,303,6,3,459,2,2,1,1
2851963,304,7,6,459,4,2,2,2
2851987,306,0,6,918,0,0,2,2
2852027,312,6,5,459,2,2,0,2
2852087,323,3,2,918,1,1,4,0
2852147,333,5,1,918,0,2,2,0
2852279,353,6,8,459,2,2,1,3
2852366,367,6,0,918,2,2,0,0
2852445,378,3,10,1377,1,1,5,3
2852456,379,9,5,918,3,3,0,2
2852571,399,6,0,918,2,2,0,0
2852572,400,3,5,459,1,1,0,2
2852582,401,6,1,918,2,2,2,0
2852583,401,4,5,918,3,1,0,2
2852662,413,9,4,918,3,3,3,1
2852710,421,1,0,459,2,0,0,0
2852711,422,4,2,459,3,1,4,0
2852751,429,9,10,459,3,3,5,3
2852753,429,3,5,459,1,1,0,2
2852824,438,4,10,918,3,1,5,3
2852862,445,5,1,918,0,2,2,0
2853100,479,8,9,459,1,3,3,3
2853107,480,6,0,918,2,2,0,0
2853118,482,4,2,459,3,1,4,0
2853137,485,1,0,459,2,0,0,0
2853138,485,6,10,918,2,2,5,3
2853144,486,5,10,1377,0,2,5,3
2853397,524,6,8,459,2,2,1,3
2853513,542,1,2,459,2,0,4,0
2853541,546,1,10,1377,2,0,5,3
2853551,548,3,0,459,1,1,0,0
2853560,549,7,10,459,4,2,5,3
2853593,554,8,10,918,1,3,5,3
2853786,583,3,8,918,1,1,1,3
2853810,587,3,5,459,1,1,0,2
2853812,587,1,9,1377,2,0,3,3
2853836,590,9,10,459,3,3,5,3
2853876,597,4,10,918,3,1,5,3
2853912,601,4,0,918,3,1,0,0
2853975,611,3,10,1377,1,1,5,3
2853983,612,4,2,459,3,1,4,0
2854054,621,9,0,1377,3,3,0,0
2854068,623,6,2,918,2,2,4,0
2854094,628,1,8,1377,2,0,1,3
2854124,632,5,8,459,0,2,1,3
2854137,633,4,10,918,3,1,5,3
2854308,661,0,3,459,0,0,1,1
