,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
62067693,12,1,5,918,2,0,0,2
62067744,23,1,2,459,2,0,4,0
62067762,28,3,10,1377,1,1,5,3
62067827,41,1,10,1377,2,0,5,3
62067845,44,6,10,918,2,2,5,3
62067861,46,4,5,918,3,1,0,2
62067925,59,6,2,918,2,2,4,0
62068201,109,8,7,918,1,3,4,2
62068219,113,3,2,918,1,1,4,0
62068222,114,1,10,1377,2,0,5,3
62068309,131,9,7,459,3,3,4,2
62068404,148,6,10,918,2,2,5,3
62068596,184,4,0,918,3,1,0,0
62068621,189,6,7,459,2,2,4,2
62068721,207,4,0,918,3,1,0,0
62069076,280,6,5,459,2,2,0,2
62069209,305,6,0,918,2,2,0,0
62069210,305,7,3,918,4,2,1,1
62069212,306,8,1,1377,1,3,2,0
62069213,306,9,3,918,3,3,1,1
62069312,325,10,9,459,5,3,3,3
62069328,327,2,0,918,4,0,0,0
62069457,352,3,10,1377,1,1,5,3
62069494,359,3,0,459,1,1,0,0
62069514,365,5,10,1377,0,2,5,3
62069601,381,5,9,918,0,2,3,3
62069623,385,1,5,918,2,0,0,2
62070125,483,1,8,1377,2,0,1,3
62070217,503,4,3,459,3,1,1,1
62070333,523,6,3,459,2,2,1,1
62070347,526,1,3,459,2,0,1,1
62070445,543,4,2,459,3,1,4,0
62070448,544,8,10,918,1,3,5,3
62070461,547,3,0,459,1,1,0,0
62070487,551,3,6,459,1,1,2,2
62070495,552,8,1,1377,1,3,2,0
62070497,553,9,3,918,3,3,1,1
62070508,554,2,5,1377,4,0,0,2
62070540,562,9,10,459,3,3,5,3
62070630,579,7,5,918,4,2,0,2
62070634,581,6,10,918,2,2,5,3
62070659,585,6,9,459,2,2,3,3
62070669,586,3,10,1377,1,1,5,3
62070726,599,9,10,459,3,3,5,3
62070789,611,4,1,459,3,1,2,0
62070852,623,1,8,1377,2,0,1,3
62070867,627,9,0,1377,3,3,0,0
62071026,657,9,10,459,3,3,5,3
62071093,669,3,7,918,1,1,4,2
62071139,678,6,0,918,2,2,0,0
62071220,693,4,7,459,3,1,4,2
62071244,697,6,10,918,2,2,5,3
62071274,705,1,10,1377,2,0,5,3
62071385,726,2,3,918,4,0,1,1
62071512,752,8,5,459,1,3,0,2
62071537,757,7,10,459,4,2,5,3
62071553,761,6,2,918,2,2,4,0
62071611,773,6,5,459,2,2,0,2
