,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
82995250,25,5,0,918,0,2,0,0
82995285,36,5,0,918,0,2,0,0
82995323,48,3,10,1377,1,1,5,3
82995377,65,3,0,459,1,1,0,0
82995684,166,6,0,918,2,2,0,0
82995858,223,1,2,459,2,0,4,0
82995929,250,6,3,459,2,2,1,1
82996067,297,9,0,1377,3,3,0,0
82996248,360,7,0,1377,4,2,0,0
82996263,364,5,2,1377,0,2,4,0
82996388,401,0,5,918,0,0,0,2
82996453,420,3,4,459,1,1,3,1
82996723,516,7,1,918,4,2,2,0
82996762,528,1,0,459,2,0,0,0
82996780,536,6,2,918,2,2,4,0
82996805,543,6,2,918,2,2,4,0
82996827,549,1,0,459,2,0,0,0
82996853,556,9,10,459,3,3,5,3
82996860,559,2,10,1377,4,0,5,3
82996916,576,1,2,459,2,0,4,0
82997070,623,6,10,918,2,2,5,3
82997241,683,3,0,459,1,1,0,0
82997335,718,9,6,459,3,3,2,2
82997359,726,4,0,918,3,1,0,0
82997467,757,1,3,459,2,0,1,1
82997497,768,5,8,459,0,2,1,3
82997885,879,6,5,459,2,2,0,2
82997908,883,1,0,459,2,0,0,0
82998021,912,3,10,1377,1,1,5,3
82998069,923,6,8,459,2,2,1,3
82998087,931,4,5,918,3,1,0,2
82998107,939,1,8,1377,2,0,1,3
82998271,989,4,10,918,3,1,5,3
82998353,1014,7,10,459,4,2,5,3
82998379,1022,5,8,459,0,2,1,3
82998383,1022,6,5,459,2,2,0,2
82998437,1038,6,9,459,2,2,3,3
82998471,1052,7,10,459,4,2,5,3
82998513,1066,9,0,1377,3,3,0,0
82998544,1073,4,2,459,3,1,4,0
82998647,1103,1,10,1377,2,0,5,3
82998704,1118,3,10,1377,1,1,5,3
82998892,1178,1,8,1377,2,0,1,3
82998903,1182,3,0,459,1,1,0,0
82999009,1212,7,0,1377,4,2,0,0
82999022,1216,6,7,459,2,2,4,2
82999108,1243,6,5,459,2,2,0,2
82999236,1276,6,5,459,2,2,0,2
82999451,1337,1,7,918,2,0,4,2
82999489,1345,4,0,918,3,1,0,0
82999636,1390,9,2,1377,3,3,4,0
82999669,1400,4,8,918,3,1,1,3
82999676,1402,8,10,918,1,3,5,3
82999773,1426,4,1,459,3,1,2,0
82999807,1435,6,2,918,2,2,4,0
82999849,1450,6,10,918,2,2,5,3
82999856,1451,7,2,918,4,2,4,0
82999880,1457,4,0,918,3,1,0,0
82999918,1470,4,2,459,3,1,4,0
82999959,1484,6,10,918,2,2,5,3
82999963,1485,5,10,1377,0,2,5,3
83000055,1511,3,5,459,1,1,0,2
83000104,1527,4,7,459,3,1,4,2
83000243,1568,7,10,459,4,2,5,3
83000296,1583,6,2,918,2,2,4,0
83000315,1589,4,8,918,3,1,1,3
83000384,1607,3,10,1377,1,1,5,3
83000422,1619,6,2,918,2,2,4,0
83000425,1620,3,10,1377,1,1,5,3
83000477,1636,6,2,918,2,2,4,0
83000485,1638,3,5,459,1,1,0,2
83000615,1680,9,2,1377,3,3,4,0
83000784,1738,1,10,1377,2,0,5,3
83000808,1742,4,0,918,3,1,0,0
83000825,1746,4,0,918,3,1,0,0
83000827,1747,7,2,918,4,2,4,0
83000843,1753,4,8,918,3,1,1,3
83000846,1753,1,0,459,2,0,0,0
83000977,1799,6,0,918,2,2,0,0
83001057,1820,3,2,918,1,1,4,0
83001079,1826,3,9,918,1,1,3,3
83001220,1863,5,7,918,0,2,4,2
83001345,1902,1,5,918,2,0,0,2
83001440,1930,7,0,1377,4,2,0,0
83001519,1954,1,0,459,2,0,0,0
83001576,1972,1,8,1377,2,0,1,3
83001582,1974,8,10,918,1,3,5,3
83001625,1988,6,10,918,2,2,5,3
83001793,2047,2,1,459,4,0,2,0
83001807,2051,5,9,918,0,2,3,3
83001835,2059,1,3,459,2,0,1,1
83001851,2064,8,2,1377,1,3,4,0
83001910,2080,5,10,1377,0,2,5,3
83001959,2092,6,3,459,2,2,1,1
83001974,2096,0,5,918,0,0,0,2
83002016,2115,1,10,1377,2,0,5,3
83002211,2177,0,1,459,0,0,2,0
83002221,2180,3,9,918,1,1,3,3
83002302,2201,4,0,918,3,1,0,0
83002340,2208,4,10,918,3,1,5,3
83002342,2209,9,8,459,3,3,1,3
83002387,2224,2,10,1377,4,0,5,3
83002449,2243,5,0,918,0,2,0,0
83002493,2257,9,6,459,3,3,2,2
83002544,2271,3,0,459,1,1,0,0
83002583,2284,6,0,918,2,2,0,0
83002785,2342,9,10,459,3,3,5,3
83002862,2365,4,0,918,3,1,0,0
83002977,2396,6,10,918,2,2,5,3
83002993,2402,1,8,1377,2,0,1,3
83003050,2415,9,0,1377,3,3,0,0
83003072,2421,8,0,1377,1,3,0,0
83003166,2450,3,10,1377,1,1,5,3
83003175,2453,7,0,1377,4,2,0,0
83003366,2512,6,8,459,2,2,1,3
83003376,2514,4,5,918,3,1,0,2
83003414,2524,1,0,459,2,0,0,0
83003420,2525,0,10,1836,0,0,5,3
83003448,2534,6,8,459,2,2,1,3
83003484,2544,6,3,459,2,2,1,1
83003522,2560,9,2,1377,3,3,4,0
83003650,2597,3,8,918,1,1,1,3
83003771,2632,7,5,918,4,2,0,2
83003923,2675,8,2,1377,1,3,4,0
83003964,2687,6,0,918,2,2,0,0
83003989,2697,0,8,1377,0,0,1,3
83004107,2728,9,2,1377,3,3,4,0
83004182,2747,3,5,459,1,1,0,2
83004194,2750,8,10,918,1,3,5,3
83004205,2753,7,0,1377,4,2,0,0
83004226,2758,6,2,918,2,2,4,0
83004309,2780,3,0,459,1,1,0,0
83004396,2800,4,0,918,3,1,0,0
83004514,2827,1,10,1377,2,0,5,3
83004535,2831,4,8,918,3,1,1,3
83004732,2892,6,7,459,2,2,4,2
83004764,2900,6,3,459,2,2,1,1
83004768,2900,4,10,918,3,1,5,3
83004775,2902,3,10,1377,1,1,5,3
83004898,2936,5,2,1377,0,2,4,0
83005323,3048,6,3,459,2,2,1,1
83005531,3103,4,1,459,3,1,2,0
83005764,3169,6,8,459,2,2,1,3
83005771,3171,6,4,459,2,2,3,1
83005797,3181,3,8,918,1,1,1,3
83005956,3225,8,10,918,1,3,5,3
83005982,3233,1,0,459,2,0,0,0
83006031,3244,4,10,918,3,1,5,3
83006176,3281,3,2,918,1,1,4,0
83006181,3282,8,2,1377,1,3,4,0
83006255,3304,5,8,459,0,2,1,3
83006294,3311,1,10,1377,2,0,5,3
83006340,3325,3,8,918,1,1,1,3
83006381,3338,3,0,459,1,1,0,0
83006386,3340,1,5,918,2,0,0,2
83006493,3372,9,5,918,3,3,0,2
83006499,3373,6,0,918,2,2,0,0
83006700,3433,4,5,918,3,1,0,2
83006833,3470,4,0,918,3,1,0,0
83006976,3513,7,2,918,4,2,4,0
83007176,3566,3,5,459,1,1,0,2
83007236,3582,6,3,459,2,2,1,1
