,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
31743184,14,6,10,918,2,2,5,3
31743235,24,10,2,1377,5,3,4,0
31743378,51,1,10,1377,2,0,5,3
31743393,54,4,10,918,3,1,5,3
31743678,108,3,8,918,1,1,1,3
31743882,145,1,2,459,2,0,4,0
31743908,148,4,8,918,3,1,1,3
31744089,182,6,8,459,2,2,1,3
31744230,205,3,2,918,1,1,4,0
31744428,246,4,10,918,3,1,5,3
31744429,246,6,5,459,2,2,0,2
31744497,260,1,10,1377,2,0,5,3
31744510,262,5,0,918,0,2,0,0
31744653,291,9,0,1377,3,3,0,0
31744739,305,4,5,918,3,1,0,2
31744812,316,3,0,459,1,1,0,0
31744844,320,3,7,918,1,1,4,2
31744901,333,3,1,459,1,1,2,0
31744970,346,4,2,459,3,1,4,0
31745003,355,3,0,459,1,1,0,0
31745024,359,3,0,459,1,1,0,0
31745059,364,3,8,918,1,1,1,3
31745112,374,6,8,459,2,2,1,3
31745114,374,2,8,1377,4,0,1,3
31745266,402,1,0,459,2,0,0,0
31745272,404,1,10,1377,2,0,5,3
31745316,415,8,0,1377,1,3,0,0
31745335,419,6,10,918,2,2,5,3
31745344,421,6,7,459,2,2,4,2
31745400,430,3,7,918,1,1,4,2
31745479,444,6,3,459,2,2,1,1
31745572,463,5,10,1377,0,2,5,3
31745667,483,9,10,459,3,3,5,3
31745714,491,5,10,1377,0,2,5,3
31745769,503,6,5,459,2,2,0,2
31745824,514,3,0,459,1,1,0,0
31746013,549,6,10,918,2,2,5,3
31746059,560,1,5,918,2,0,0,2
31746094,565,3,5,459,1,1,0,2
31746113,569,1,0,459,2,0,0,0
31746120,570,2,1,459,4,0,2,0
31746192,584,7,4,459,4,2,3,1
31746324,609,3,8,918,1,1,1,3
31746355,617,6,2,918,2,2,4,0
31746410,628,2,10,1377,4,0,5,3
31746500,644,10,1,1377,5,3,2,0
31746587,660,9,0,1377,3,3,0,0
31746668,674,3,7,918,1,1,4,2
31746827,703,2,1,459,4,0,2,0
31746851,708,1,9,1377,2,0,3,3
31746972,731,5,4,918,0,2,3,1
31747064,747,9,10,459,3,3,5,3
31747074,749,7,1,918,4,2,2,0
31747079,749,6,5,459,2,2,0,2
31747313,791,4,1,459,3,1,2,0
31747491,825,7,0,1377,4,2,0,0
31747505,828,6,8,459,2,2,1,3
31747587,848,6,8,459,2,2,1,3
31747654,859,6,0,918,2,2,0,0
31747693,865,6,2,918,2,2,4,0
31747694,865,3,5,459,1,1,0,2
31747820,891,2,0,918,4,0,0,0
31747829,894,3,7,918,1,1,4,2
31747883,903,9,0,1377,3,3,0,0
31747897,905,9,1,1377,3,3,2,0
31747979,919,6,5,459,2,2,0,2
31748076,938,4,8,918,3,1,1,3
31748176,955,4,2,459,3,1,4,0
31748288,981,1,2,459,2,0,4,0
31748344,989,4,3,459,3,1,1,1
31748430,1006,5,1,918,0,2,2,0
31748441,1008,3,8,918,1,1,1,3
31748452,1010,8,5,459,1,3,0,2
31748541,1026,7,5,918,4,2,0,2
31748602,1037,5,10,1377,0,2,5,3
31748610,1039,9,10,459,3,3,5,3
31748625,1042,8,0,1377,1,3,0,0
31748652,1047,4,2,459,3,1,4,0
31748655,1048,4,2,459,3,1,4,0
31748687,1055,6,0,918,2,2,0,0
31748690,1057,1,10,1377,2,0,5,3
31748716,1061,7,2,918,4,2,4,0
31748800,1074,2,8,1377,4,0,1,3
31748813,1077,4,10,918,3,1,5,3
31748855,1084,6,10,918,2,2,5,3
31748975,1108,4,0,918,3,1,0,0
31749023,1116,5,2,1377,0,2,4,0
31749024,1116,7,2,918,4,2,4,0
31749040,1118,3,5,459,1,1,0,2
31749051,1120,6,8,459,2,2,1,3
31749061,1123,4,0,918,3,1,0,0
31749071,1123,4,8,918,3,1,1,3
31749126,1132,4,9,918,3,1,3,3
31749208,1147,7,10,459,4,2,5,3
31749247,1156,9,4,918,3,3,3,1
31749271,1161,4,3,459,3,1,1,1
31749280,1161,5,10,1377,0,2,5,3
31749339,1176,4,5,918,3,1,0,2
31749355,1179,7,9,459,4,2,3,3
