,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
56360913,1,3,2,918,1,1,4,0
56360954,13,0,1,459,0,0,2,0
56360981,16,3,0,459,1,1,0,0
56361103,44,3,0,459,1,1,0,0
56361150,55,3,0,459,1,1,0,0
56361176,60,7,10,459,4,2,5,3
56361191,63,5,10,1377,0,2,5,3
56361221,68,9,10,459,3,3,5,3
56361287,81,8,0,1377,1,3,0,0
56361371,98,5,0,918,0,2,0,0
56361383,101,6,1,918,2,2,2,0
56361523,132,4,5,918,3,1,0,2
56361527,133,4,2,459,3,1,4,0
56361603,150,6,4,459,2,2,3,1
56361629,156,0,10,1836,0,0,5,3
56361664,168,9,10,459,3,3,5,3
56361795,193,1,0,459,2,0,0,0
56361864,207,4,10,918,3,1,5,3
56361880,210,8,0,1377,1,3,0,0
56361912,216,1,0,459,2,0,0,0
56361968,229,4,10,918,3,1,5,3
56361971,229,8,2,1377,1,3,4,0
56362299,292,3,0,459,1,1,0,0
56362300,293,0,5,918,0,0,0,2
56362340,299,6,10,918,2,2,5,3
56362422,317,5,9,918,0,2,3,3
56362457,324,6,7,459,2,2,4,2
56362514,335,6,2,918,2,2,4,0
56362738,381,5,6,459,0,2,2,2
56362765,385,4,0,918,3,1,0,0
56362799,391,4,10,918,3,1,5,3
56362825,396,4,3,459,3,1,1,1
56362897,413,4,10,918,3,1,5,3
56362960,423,3,9,918,1,1,3,3
56363007,432,3,2,918,1,1,4,0
56363108,451,4,0,918,3,1,0,0
56363170,467,3,10,1377,1,1,5,3
56363186,470,8,0,1377,1,3,0,0
56363231,479,3,0,459,1,1,0,0
56363245,484,1,9,1377,2,0,3,3
56363292,492,1,7,918,2,0,4,2
56363404,514,3,5,459,1,1,0,2
56363509,532,10,9,459,5,3,3,3
56363570,544,0,7,1377,0,0,4,2
56363645,560,1,10,1377,2,0,5,3
56363650,561,8,10,918,1,3,5,3
56363720,572,6,8,459,2,2,1,3
56363765,584,6,0,918,2,2,0,0
56363804,590,3,2,918,1,1,4,0
56363928,616,1,8,1377,2,0,1,3
56363995,630,6,8,459,2,2,1,3
56364114,648,3,0,459,1,1,0,0
56364211,670,4,2,459,3,1,4,0
56364313,689,0,5,918,0,0,0,2
56364484,721,1,0,459,2,0,0,0
56364585,741,6,7,459,2,2,4,2
56364587,742,4,0,918,3,1,0,0
56364885,803,6,1,918,2,2,2,0
56364951,815,7,8,918,4,2,1,3
56364955,816,3,10,1377,1,1,5,3
56364972,820,9,0,1377,3,3,0,0
56364992,823,7,8,918,4,2,1,3
56364996,824,4,10,918,3,1,5,3
56365050,835,3,0,459,1,1,0,0
56365134,854,1,4,459,2,0,3,1
56365204,867,1,2,459,2,0,4,0
56365267,878,1,10,1377,2,0,5,3
56365374,899,5,2,1377,0,2,4,0
56365394,903,6,8,459,2,2,1,3
56365415,908,1,3,459,2,0,1,1
56365418,909,4,2,459,3,1,4,0
56365554,937,4,0,918,3,1,0,0
56365619,950,4,0,918,3,1,0,0
56365620,950,9,0,1377,3,3,0,0
56365660,958,3,0,459,1,1,0,0
56365875,1001,4,5,918,3,1,0,2
56365909,1007,7,2,918,4,2,4,0
56365919,1009,1,0,459,2,0,0,0
56366079,1037,7,8,918,4,2,1,3
56366106,1041,6,8,459,2,2,1,3
56366115,1044,8,0,1377,1,3,0,0
56366170,1055,7,10,459,4,2,5,3
56366176,1055,3,9,918,1,1,3,3
56366214,1064,4,6,459,3,1,2,2
56366345,1091,4,3,459,3,1,1,1
56366589,1142,3,8,918,1,1,1,3
56366634,1149,1,10,1377,2,0,5,3
56366644,1150,4,0,918,3,1,0,0
56366664,1154,7,5,918,4,2,0,2
56366731,1165,6,10,918,2,2,5,3
56366744,1167,4,6,459,3,1,2,2
56366765,1170,1,9,1377,2,0,3,3
56366903,1199,5,10,1377,0,2,5,3
56367022,1222,1,8,1377,2,0,1,3
56367025,1223,1,8,1377,2,0,1,3
56367092,1237,2,8,1377,4,0,1,3
56367170,1253,3,5,459,1,1,0,2
56367218,1261,4,0,918,3,1,0,0
56367221,1262,1,7,918,2,0,4,2
56367293,1277,7,6,459,4,2,2,2
56367294,1277,3,0,459,1,1,0,0
56367295,1277,1,0,459,2,0,0,0
56367309,1280,0,5,918,0,0,0,2
56367341,1287,3,10,1377,1,1,5,3
56367403,1300,2,0,918,4,0,0,0
56367426,1305,6,10,918,2,2,5,3
56367475,1317,5,8,459,0,2,1,3
56367515,1325,6,8,459,2,2,1,3
56367546,1329,5,8,459,0,2,1,3
56367667,1350,3,7,918,1,1,4,2
56367686,1354,6,3,459,2,2,1,1
56367699,1356,0,6,918,0,0,2,2
56367710,1359,4,3,459,3,1,1,1
56367714,1359,1,10,1377,2,0,5,3
56367742,1365,9,0,1377,3,3,0,0
56367842,1386,4,10,918,3,1,5,3
56367880,1395,9,10,459,3,3,5,3
56367967,1412,4,5,918,3,1,0,2
56368042,1427,3,0,459,1,1,0,0
56368068,1432,7,8,918,4,2,1,3
56368088,1436,3,10,1377,1,1,5,3
56368161,1449,0,2,918,0,0,4,0
56368199,1457,4,5,918,3,1,0,2
56368251,1469,0,10,1836,0,0,5,3
56368359,1490,9,0,1377,3,3,0,0
56368361,1491,4,10,918,3,1,5,3
56368498,1524,6,5,459,2,2,0,2
56368540,1531,4,10,918,3,1,5,3
56368544,1531,1,10,1377,2,0,5,3
56368551,1532,2,10,1377,4,0,5,3
56368553,1532,1,0,459,2,0,0,0
56368583,1540,7,10,459,4,2,5,3
56368618,1548,3,5,459,1,1,0,2
56368644,1554,3,0,459,1,1,0,0
56368724,1573,7,3,918,4,2,1,1
56368802,1590,6,10,918,2,2,5,3
56368837,1600,7,10,459,4,2,5,3
56368932,1616,3,0,459,1,1,0,0
56368964,1623,7,2,918,4,2,4,0
56369053,1641,4,2,459,3,1,4,0
56369087,1648,5,10,1377,0,2,5,3
56369127,1660,6,10,918,2,2,5,3
56369142,1663,2,10,1377,4,0,5,3
56369158,1665,4,10,918,3,1,5,3
56369194,1674,4,8,918,3,1,1,3
56369204,1676,9,3,918,3,3,1,1
56369406,1723,6,0,918,2,2,0,0
56369498,1743,6,2,918,2,2,4,0
56369587,1764,0,10,1836,0,0,5,3
56369682,1787,6,7,459,2,2,4,2
56369695,1790,3,10,1377,1,1,5,3
56369844,1822,9,5,918,3,3,0,2
56369952,1843,3,10,1377,1,1,5,3
56370106,1876,6,1,918,2,2,2,0
56370112,1877,6,0,918,2,2,0,0
56370223,1898,6,2,918,2,2,4,0
56370251,1904,6,5,459,2,2,0,2
56370270,1908,8,0,1377,1,3,0,0
56370334,1919,3,10,1377,1,1,5,3
56370342,1921,2,10,1377,4,0,5,3
56370366,1927,6,10,918,2,2,5,3
56370419,1937,9,0,1377,3,3,0,0
56370489,1953,5,7,918,0,2,4,2
56370543,1964,4,3,459,3,1,1,1
56370564,1966,4,10,918,3,1,5,3
56370674,1993,1,8,1377,2,0,1,3
56370820,2022,9,0,1377,3,3,0,0
56370834,2025,4,10,918,3,1,5,3
56370939,2049,6,10,918,2,2,5,3
56370996,2063,3,10,1377,1,1,5,3
56371014,2066,9,2,1377,3,3,4,0
56371044,2072,1,0,459,2,0,0,0
56371055,2075,3,0,459,1,1,0,0
56371095,2083,4,10,918,3,1,5,3
56371179,2102,6,1,918,2,2,2,0
56371195,2106,6,8,459,2,2,1,3
56371233,2114,4,8,918,3,1,1,3
56371246,2118,6,7,459,2,2,4,2
56371263,2120,5,2,1377,0,2,4,0
56371281,2123,4,7,459,3,1,4,2
56371392,2147,1,0,459,2,0,0,0
56371415,2154,1,8,1377,2,0,1,3
56371416,2154,6,0,918,2,2,0,0
56371511,2175,6,10,918,2,2,5,3
56371688,2213,6,8,459,2,2,1,3
56371812,2238,0,1,459,0,0,2,0
56371819,2239,9,3,918,3,3,1,1
56371862,2251,6,0,918,2,2,0,0
56371876,2255,6,8,459,2,2,1,3
56371927,2266,3,7,918,1,1,4,2
56371931,2266,1,2,459,2,0,4,0
56371955,2271,2,10,1377,4,0,5,3
56372013,2282,3,7,918,1,1,4,2
56372055,2292,6,10,918,2,2,5,3
56372186,2316,3,0,459,1,1,0,0
56372255,2330,1,5,918,2,0,0,2
56372281,2335,7,2,918,4,2,4,0
56372360,2353,7,0,1377,4,2,0,0
56372472,2380,9,8,459,3,3,1,3
56372474,2380,1,10,1377,2,0,5,3
56372542,2396,6,1,918,2,2,2,0
56372566,2401,4,10,918,3,1,5,3
56372576,2404,3,10,1377,1,1,5,3
56372589,2406,6,0,918,2,2,0,0
56372622,2415,6,7,459,2,2,4,2
