,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
60403567,16,6,10,918,2,2,5,3
60403589,20,4,8,918,3,1,1,3
60403603,24,9,10,459,3,3,5,3
60403664,37,9,10,459,3,3,5,3
60403890,88,3,2,918,1,1,4,0
60404019,114,6,10,918,2,2,5,3
60404243,159,0,10,1836,0,0,5,3
60404257,162,1,10,1377,2,0,5,3
60404309,173,5,10,1377,0,2,5,3
60404497,212,6,0,918,2,2,0,0
60404513,215,4,10,918,3,1,5,3
60404584,229,6,5,459,2,2,0,2
60404722,256,4,10,918,3,1,5,3
60404823,276,9,10,459,3,3,5,3
60404837,278,4,9,918,3,1,3,3
60404868,284,1,0,459,2,0,0,0
60404914,293,3,10,1377,1,1,5,3
60405002,315,7,8,918,4,2,1,3
60405029,324,4,0,918,3,1,0,0
60405058,329,8,9,459,1,3,3,3
60405260,371,3,2,918,1,1,4,0
60405291,377,3,10,1377,1,1,5,3
60405401,400,6,10,918,2,2,5,3
60405609,438,1,10,1377,2,0,5,3
60405615,440,3,10,1377,1,1,5,3
60405657,449,6,0,918,2,2,0,0
60405717,465,3,2,918,1,1,4,0
60405844,492,3,8,918,1,1,1,3
60405959,511,1,7,918,2,0,4,2
60406006,518,6,3,459,2,2,1,1
60406064,532,6,3,459,2,2,1,1
60406066,532,6,8,459,2,2,1,3
60406101,537,1,0,459,2,0,0,0
60406149,550,9,10,459,3,3,5,3
60406165,552,5,10,1377,0,2,5,3
60406224,563,3,2,918,1,1,4,0
60406334,583,8,0,1377,1,3,0,0
60406423,601,6,2,918,2,2,4,0
60406450,606,7,3,918,4,2,1,1
60406566,627,6,3,459,2,2,1,1
60406655,644,3,8,918,1,1,1,3
60406657,644,9,0,1377,3,3,0,0
60406695,651,4,0,918,3,1,0,0
60406855,684,3,10,1377,1,1,5,3
60406909,695,3,0,459,1,1,0,0
60406918,697,4,8,918,3,1,1,3
60406936,702,5,2,1377,0,2,4,0
60406980,710,6,5,459,2,2,0,2
60406989,712,9,5,918,3,3,0,2
60407016,717,3,9,918,1,1,3,3
60407070,725,4,10,918,3,1,5,3
60407201,753,9,1,1377,3,3,2,0
60407423,794,3,0,459,1,1,0,0
60407489,804,9,0,1377,3,3,0,0
60407493,804,5,10,1377,0,2,5,3
60407499,805,6,10,918,2,2,5,3
60407567,821,4,8,918,3,1,1,3
60407578,823,9,3,918,3,3,1,1
60407589,825,7,6,459,4,2,2,2
60407720,852,8,7,918,1,3,4,2
60407836,870,4,5,918,3,1,0,2
60407907,881,3,2,918,1,1,4,0
60407963,893,4,0,918,3,1,0,0
60408019,902,4,10,918,3,1,5,3
60408060,911,4,10,918,3,1,5,3
60408113,923,7,3,918,4,2,1,1
60408197,940,7,10,459,4,2,5,3
60408233,948,6,0,918,2,2,0,0
60408303,963,6,8,459,2,2,1,3
60408326,967,8,10,918,1,3,5,3
60408430,988,9,10,459,3,3,5,3
60408462,993,1,9,1377,2,0,3,3
60408472,995,9,8,459,3,3,1,3
60408476,996,6,10,918,2,2,5,3
60408579,1015,4,2,459,3,1,4,0
60408611,1025,9,8,459,3,3,1,3
60408682,1038,4,1,459,3,1,2,0
60408716,1044,6,7,459,2,2,4,2
60408722,1045,5,0,918,0,2,0,0
60408760,1051,3,7,918,1,1,4,2
60408772,1053,5,1,918,0,2,2,0
60408849,1069,6,10,918,2,2,5,3
60408862,1070,1,7,918,2,0,4,2
60408864,1071,7,10,459,4,2,5,3
60408900,1076,4,10,918,3,1,5,3
60409065,1107,7,0,1377,4,2,0,0
60409081,1109,6,8,459,2,2,1,3
60409134,1122,1,0,459,2,0,0,0
60409265,1148,6,10,918,2,2,5,3
60409282,1152,9,10,459,3,3,5,3
60409303,1156,5,0,918,0,2,0,0
60409350,1165,3,10,1377,1,1,5,3
60409455,1188,4,5,918,3,1,0,2
60409477,1192,6,5,459,2,2,0,2
60409553,1207,0,3,459,0,0,1,1
60409570,1210,6,3,459,2,2,1,1
60409755,1246,8,10,918,1,3,5,3
60409782,1253,7,2,918,4,2,4,0
60409793,1255,9,5,918,3,3,0,2
60409832,1263,1,2,459,2,0,4,0
60409837,1264,4,5,918,3,1,0,2
60409847,1265,0,10,1836,0,0,5,3
60409867,1269,9,0,1377,3,3,0,0
60409904,1276,3,7,918,1,1,4,2
60410048,1307,4,0,918,3,1,0,0
60410068,1311,3,1,459,1,1,2,0
60410083,1315,8,10,918,1,3,5,3
60410115,1322,4,10,918,3,1,5,3
60410185,1336,3,8,918,1,1,1,3
60410202,1340,3,0,459,1,1,0,0
60410269,1353,4,8,918,3,1,1,3
60410271,1354,4,10,918,3,1,5,3
60410380,1379,2,10,1377,4,0,5,3
60410442,1390,4,2,459,3,1,4,0
60410582,1422,8,10,918,1,3,5,3
60410602,1426,3,5,459,1,1,0,2
60410661,1440,9,6,459,3,3,2,2
60410668,1441,7,0,1377,4,2,0,0
60410670,1441,3,0,459,1,1,0,0
60410730,1455,4,0,918,3,1,0,0
60410837,1480,6,3,459,2,2,1,1
60410931,1498,3,8,918,1,1,1,3
60410959,1504,3,10,1377,1,1,5,3
60410983,1508,1,2,459,2,0,4,0
60410995,1510,6,1,918,2,2,2,0
60411002,1512,6,10,918,2,2,5,3
60411063,1523,1,8,1377,2,0,1,3
60411137,1537,6,10,918,2,2,5,3
60411151,1539,7,2,918,4,2,4,0
