,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
11881131,2,28,37,2751,7,7,11,9
11881151,5,4,1,917,3,1,2,0
11881175,10,7,16,2751,2,2,6,4
11881195,12,10,1,2751,1,3,2,0
11881218,16,7,0,1834,2,2,0,0
11881239,20,24,21,917,6,6,7,5
11881262,23,11,14,917,3,3,2,4
11881282,26,11,16,1834,3,3,6,4
11881304,29,29,35,1834,9,7,7,9
11881324,32,7,13,1834,2,2,0,4
11881346,36,28,29,917,7,7,9,7
11881369,39,11,10,917,3,3,1,3
11881391,44,31,37,2751,6,8,11,9
11881414,47,24,20,917,6,6,5,5
11881435,50,11,23,2751,3,3,4,6
11881459,53,5,1,1834,5,1,2,0
11881482,56,14,3,2751,2,4,1,1
11881502,59,10,5,2751,1,3,5,1
11881522,64,21,24,917,7,5,6,6
11881542,66,29,22,1834,9,7,9,5
11881564,71,14,11,917,2,4,3,3
11881586,73,29,22,1834,9,7,9,5
11881609,77,8,3,1834,4,2,1,1
11881633,81,10,0,2751,1,3,0,0
11881655,86,25,16,1834,8,6,6,4
11881680,89,14,16,1834,2,4,6,4
11881702,93,8,1,1834,4,2,2,0
11881722,96,11,2,2751,3,3,4,0
11881742,100,15,24,1834,4,4,6,6
11881762,104,11,1,2751,3,3,2,0
11881783,108,11,20,1834,3,3,5,5
11881805,111,28,37,2751,7,7,11,9
11881828,115,4,1,917,3,1,2,0
11881850,119,4,10,1834,3,1,1,3
11881870,124,21,22,917,7,5,9,5
11881892,128,26,23,2751,10,6,4,6
11881914,132,8,16,1834,4,2,6,4
11881938,137,8,6,1834,4,2,0,2
11881960,140,33,26,1834,10,8,10,6
11881980,144,11,14,917,3,3,2,4
11882002,148,32,36,917,8,8,9,9
11882024,151,8,24,3668,4,2,6,6
11882047,156,28,23,1834,7,7,4,6
11882068,160,31,16,3668,6,8,6,4
11882092,163,25,24,917,8,6,6,6
11882114,166,28,35,1834,7,7,7,9
11882136,171,25,15,2751,8,6,4,4
11882159,175,26,21,1834,10,6,7,5
11882180,177,11,12,917,3,3,5,3
11882201,180,8,18,2751,4,2,1,5
11882224,184,32,35,917,8,8,7,9
11882245,187,25,35,2751,8,6,7,9
11882267,189,14,0,3668,2,4,0,0
11882287,192,28,20,1834,7,7,5,5
11882308,196,11,18,1834,3,3,1,5
11882331,200,29,16,2751,9,7,6,4
11882354,204,25,16,1834,8,6,6,4
11882376,208,11,24,2751,3,3,6,6
11882397,211,10,18,1834,1,3,1,5
11882419,215,2,0,1834,4,0,0,0
11882439,219,14,24,2751,2,4,6,6
11882459,223,10,3,1834,1,3,1,1
11882480,227,28,37,2751,7,7,11,9
11882500,231,8,15,1834,4,2,4,4
11882520,233,11,3,1834,3,3,1,1
11882540,237,10,3,1834,1,3,1,1
11882561,241,8,5,917,4,2,5,1
11882584,244,14,13,917,2,4,0,4
11882604,247,32,37,1834,8,8,11,9
11882624,251,4,15,2751,3,1,4,4
11882644,253,11,5,1834,3,3,5,1
11882664,257,32,26,1834,8,8,10,6
11882685,260,35,36,917,7,9,9,9
11882708,263,7,0,1834,2,2,0,0
11882729,266,4,16,2751,3,1,6,4
11882750,270,8,0,2751,4,2,0,0
11882773,274,11,16,1834,3,3,6,4
11882793,276,19,9,2751,3,5,6,2
11882817,281,28,36,1834,7,7,9,9
11882837,285,4,2,917,3,1,4,0
11882859,287,4,8,917,3,1,4,2
11882882,292,32,37,1834,8,8,11,9
11882904,295,28,35,1834,7,7,7,9
11882925,298,25,37,2751,8,6,11,9
11882947,301,11,16,1834,3,3,6,4
11882969,305,10,18,1834,1,3,1,5
11882991,308,24,16,1834,6,6,6,4
11883014,312,28,15,2751,7,7,4,4
11883035,315,7,10,917,2,2,1,3
11883058,319,7,12,1834,2,2,5,3
11883080,322,14,24,2751,2,4,6,6
11883102,327,25,26,917,8,6,10,6
11883125,331,11,6,1834,3,3,0,2
11883146,333,28,27,917,7,7,5,7
11883167,336,25,35,2751,8,6,7,9
11883190,340,25,30,1834,8,6,11,7
11883210,343,8,13,2751,4,2,0,4
11883232,346,4,5,917,3,1,5,1
11883255,350,7,13,1834,2,2,0,4
11883279,352,12,15,917,5,3,4,4
11883299,356,1,6,1834,2,0,0,2
11883319,359,15,23,1834,4,4,4,6
11883340,362,4,16,2751,3,1,6,4
11883360,365,11,18,1834,3,3,1,5
11883382,368,10,3,1834,1,3,1,1
11883405,372,7,16,2751,2,2,6,4
11883427,376,28,29,917,7,7,9,7
11883449,379,11,5,1834,3,3,5,1
11883471,383,29,36,1834,9,7,9,9
11883492,386,26,34,1834,10,6,12,8
11883513,389,7,16,2751,2,2,6,4
11883536,393,12,16,917,5,3,6,4
11883559,397,11,10,917,3,3,1,3
11883579,400,11,16,1834,3,3,6,4
11883602,402,7,0,1834,2,2,0,0
11883626,405,29,31,1834,9,7,6,8
11883649,407,29,36,1834,9,7,9,9
11883670,410,7,10,917,2,2,1,3
