,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
23264526,2,7,0,1834,2,2,0,0
23264548,7,25,15,2751,8,6,4,4
23264568,11,8,16,1834,4,2,6,4
23264588,16,29,36,1834,9,7,9,9
23264613,21,4,12,1834,3,1,5,3
23264635,25,31,23,1834,6,8,4,6
23264658,29,32,35,917,8,8,7,9
23264679,34,33,35,1834,10,8,7,9
23264701,37,24,20,917,6,6,5,5
23264723,41,32,34,1834,8,8,12,8
23264743,44,32,35,917,8,8,7,9
23264765,48,4,13,2751,3,1,0,4
23264788,54,29,24,1834,9,7,6,6
23264809,57,32,23,2751,8,8,4,6
23264834,62,8,2,1834,4,2,4,0
23264854,66,28,33,1834,7,7,10,8
23264877,72,15,13,1834,4,4,0,4
23264900,76,15,3,2751,4,4,1,1
23264922,80,28,36,1834,7,7,9,9
23264945,87,14,24,2751,2,4,6,6
23264968,92,11,13,1834,3,3,0,4
23264989,96,26,36,2751,10,6,9,9
23265011,100,11,24,2751,3,3,6,6
23265032,104,1,2,917,2,0,4,0
23265055,108,15,16,917,4,4,6,4
23265075,112,1,0,917,2,0,0,0
23265095,116,4,12,1834,3,1,5,3
23265117,119,25,36,2751,8,6,9,9
23265138,123,7,15,1834,2,2,4,4
23265159,128,15,6,2751,4,4,0,2
23265180,133,11,0,2751,3,3,0,0
23265203,137,10,12,1834,1,3,5,3
23265226,141,8,23,3668,4,2,4,6
23265248,145,7,1,1834,2,2,2,0
23265272,151,32,28,917,8,8,7,7
23265293,155,11,5,1834,3,3,5,1
23265315,160,7,6,917,2,2,0,2
23265337,164,11,13,1834,3,3,0,4
23265361,171,8,16,1834,4,2,6,4
23265382,175,11,0,2751,3,3,0,0
23265406,182,25,21,917,8,6,7,5
23265427,187,29,35,1834,9,7,7,9
23265449,191,11,16,1834,3,3,6,4
23265471,195,32,37,1834,8,8,11,9
23265495,201,33,37,917,10,8,11,9
23265519,204,28,24,917,7,7,6,6
23265543,208,8,4,917,4,2,3,1
23265563,213,14,15,917,2,4,4,4
23265585,217,32,37,1834,8,8,11,9
23265609,222,25,35,2751,8,6,7,9
23265631,226,28,24,917,7,7,6,6
23265652,230,14,18,917,2,4,1,5
23265675,234,5,1,1834,5,1,2,0
23265698,237,16,27,2751,6,4,5,7
23265721,241,19,16,1834,3,5,6,4
23265743,246,29,34,1834,9,7,12,8
23265765,251,4,6,1834,3,1,0,2
23265787,256,7,14,1834,2,2,2,4
23265808,260,29,37,1834,9,7,11,9
23265832,264,25,22,917,8,6,9,5
23265852,268,32,26,1834,8,8,10,6
23265873,272,12,15,917,5,3,4,4
23265893,277,14,13,917,2,4,0,4
23265914,282,7,3,917,2,2,1,1
23265937,284,11,13,1834,3,3,0,4
23265961,290,29,16,2751,9,7,6,4
23265983,294,7,10,917,2,2,1,3
23266004,300,32,36,917,8,8,9,9
23266029,305,8,3,1834,4,2,1,1
23266049,309,11,1,2751,3,3,2,0
23266071,313,21,28,1834,7,5,7,7
23266092,317,28,35,1834,7,7,7,9
23266116,322,35,37,1834,7,9,11,9
23266140,327,32,35,917,8,8,7,9
23266163,330,7,16,2751,2,2,6,4
23266184,333,29,37,1834,9,7,11,9
23266205,337,25,23,1834,8,6,4,6
23266227,341,11,9,1834,3,3,6,2
23266249,347,25,16,1834,8,6,6,4
23266270,351,7,6,917,2,2,0,2
23266291,355,29,37,1834,9,7,11,9
23266312,359,25,36,2751,8,6,9,9
23266332,362,11,9,1834,3,3,6,2
23266355,366,11,0,2751,3,3,0,0
23266378,370,7,12,1834,2,2,5,3
23266400,375,7,0,1834,2,2,0,0
23266422,376,7,15,1834,2,2,4,4
23266446,380,11,13,1834,3,3,0,4
23266468,384,11,5,1834,3,3,5,1
23266491,388,15,7,1834,4,4,2,2
23266512,393,30,26,917,11,7,10,6
23266533,396,28,16,2751,7,7,6,4
23266557,401,11,1,2751,3,3,2,0
23266579,404,11,13,1834,3,3,0,4
23266601,410,7,5,1834,2,2,5,1
23266623,414,11,6,1834,3,3,0,2
23266644,419,15,24,1834,4,4,6,6
23266667,425,11,6,1834,3,3,0,2
