,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
51083739,0,7,13,1834,2,2,0,4
51083759,5,29,33,917,9,7,10,8
51083782,10,4,9,1834,3,1,6,2
51083802,13,16,23,1834,6,4,4,6
51083823,19,11,3,1834,3,3,1,1
51083849,25,7,1,1834,2,2,2,0
51083871,29,11,3,1834,3,3,1,1
51083893,34,10,14,917,1,3,2,4
51083917,40,12,6,2751,5,3,0,2
51083939,45,15,24,1834,4,4,6,6
51083959,51,28,36,1834,7,7,9,9
51083980,55,32,33,917,8,8,10,8
51084003,60,32,35,917,8,8,7,9
51084026,66,7,16,2751,2,2,6,4
51084050,73,12,13,2751,5,3,0,4
51084072,77,28,35,1834,7,7,7,9
51084093,83,29,36,1834,9,7,9,9
51084115,87,7,20,2751,2,2,5,5
51084137,94,24,15,1834,6,6,4,4
51084159,98,8,18,2751,4,2,1,5
51084179,103,29,26,917,9,7,10,6
51084201,109,14,24,2751,2,4,6,6
51084225,113,28,22,1834,7,7,9,5
51084246,118,25,37,2751,8,6,11,9
51084271,124,7,3,917,2,2,1,1
51084293,128,11,5,1834,3,3,5,1
51084316,132,11,7,917,3,3,2,2
51084336,136,32,37,1834,8,8,11,9
51084359,141,25,36,2751,8,6,9,9
51084382,145,35,37,1834,7,9,11,9
51084404,149,14,16,1834,2,4,6,4
51084427,154,11,9,1834,3,3,6,2
51084448,157,17,24,1834,8,4,6,6
51084468,162,24,29,1834,6,6,9,7
51084492,165,8,1,1834,4,2,2,0
51084512,169,7,2,1834,2,2,4,0
51084534,172,8,18,2751,4,2,1,5
51084554,176,14,13,917,2,4,0,4
51084578,180,4,1,917,3,1,2,0
51084600,186,7,23,3668,2,2,4,6
51084620,190,8,20,2751,4,2,5,5
51084642,195,4,7,917,3,1,2,2
51084664,200,5,16,2751,5,1,6,4
51084685,203,7,5,1834,2,2,5,1
51084705,207,10,15,1834,1,3,4,4
51084729,212,29,36,1834,9,7,9,9
51084750,216,32,37,1834,8,8,11,9
51084770,221,25,29,917,8,6,9,7
51084795,226,32,36,917,8,8,9,9
51084816,230,29,21,1834,9,7,7,5
51084837,234,11,5,1834,3,3,5,1
51084857,238,11,20,1834,3,3,5,5
51084878,242,29,35,1834,9,7,7,9
51084900,246,8,9,917,4,2,6,2
51084921,251,25,15,2751,8,6,4,4
51084941,255,7,13,1834,2,2,0,4
51084962,260,12,24,2751,5,3,6,6
51084982,263,25,15,2751,8,6,4,4
51085004,269,32,26,1834,8,8,10,6
51085025,272,29,35,1834,9,7,7,9
51085050,278,11,9,1834,3,3,6,2
51085072,281,8,7,917,4,2,2,2
51085094,287,21,23,1834,7,5,4,6
51085115,291,32,23,2751,8,8,4,6
51085135,297,11,20,1834,3,3,5,5
51085155,302,11,13,1834,3,3,0,4
51085176,307,8,16,1834,4,2,6,4
51085199,312,12,5,1834,5,3,5,1
51085222,315,29,35,1834,9,7,7,9
51085243,320,22,16,1834,9,5,6,4
51085265,324,4,0,1834,3,1,0,0
51085286,327,14,23,1834,2,4,4,6
51085309,331,29,24,1834,9,7,6,6
51085332,335,25,35,2751,8,6,7,9
51085356,339,32,37,1834,8,8,11,9
51085377,344,29,34,1834,9,7,12,8
51085398,348,11,3,1834,3,3,1,1
51085423,355,28,15,2751,7,7,4,4
51085446,360,19,23,917,3,5,4,6
51085470,366,14,0,3668,2,4,0,0
51085491,372,11,5,1834,3,3,5,1
51085511,376,8,3,1834,4,2,1,1
51085533,379,11,13,1834,3,3,0,4
51085554,384,28,16,2751,7,7,6,4
51085574,386,29,22,1834,9,7,9,5
51085596,389,10,16,2751,1,3,6,4
51085622,393,7,24,3668,2,2,6,6
51085643,397,29,22,1834,9,7,9,5
51085666,404,25,23,1834,8,6,4,6
51085686,409,4,3,917,3,1,1,1
51085707,413,29,35,1834,9,7,7,9
51085728,418,28,15,2751,7,7,4,4
51085750,423,33,35,1834,10,8,7,9
51085772,429,25,26,917,8,6,10,6
51085795,433,7,0,1834,2,2,0,0
51085817,437,29,37,1834,9,7,11,9
51085840,442,8,10,1834,4,2,1,3
51085861,445,25,17,1834,8,6,8,4
51085882,450,29,34,1834,9,7,12,8
51085902,455,28,23,1834,7,7,4,6
51085922,458,11,15,917,3,3,4,4
51085944,460,25,24,917,8,6,6,6
51085965,466,4,1,917,3,1,2,0
51085987,471,7,16,2751,2,2,6,4
51086009,474,11,9,1834,3,3,6,2
51086031,479,28,24,917,7,7,6,6
51086054,483,25,33,1834,8,6,10,8
51086076,487,25,31,1834,8,6,6,8
51086096,490,27,37,3668,5,7,11,9
51086117,494,10,6,917,1,3,0,2
51086141,498,29,37,1834,9,7,11,9
51086161,502,7,2,1834,2,2,4,0
51086182,507,15,16,917,4,4,6,4
51086203,510,5,6,2751,5,1,0,2
51086224,513,29,36,1834,9,7,9,9
51086248,518,11,14,917,3,3,2,4
51086270,521,33,35,1834,10,8,7,9
51086291,524,29,36,1834,9,7,9,9
51086314,528,14,15,917,2,4,4,4
51086334,533,11,13,1834,3,3,0,4
51086356,538,19,23,917,3,5,4,6
51086380,544,29,36,1834,9,7,9,9
51086401,548,26,23,2751,10,6,4,6
51086424,553,19,24,1834,3,5,6,6
51086448,559,11,20,1834,3,3,5,5
51086468,563,11,24,2751,3,3,6,6
51086491,566,36,31,1834,9,9,6,8
51086511,570,4,3,917,3,1,1,1
51086533,573,15,19,917,4,4,3,5
51086554,576,11,16,1834,3,3,6,4
51086574,580,28,33,1834,7,7,10,8
51086599,584,8,10,1834,4,2,1,3
51086620,588,15,13,1834,4,4,0,4
51086643,592,28,29,917,7,7,9,7
51086666,598,32,35,917,8,8,7,9
51086687,602,32,37,1834,8,8,11,9
51086708,606,11,3,1834,3,3,1,1
51086728,611,32,37,1834,8,8,11,9
51086749,615,7,1,1834,2,2,2,0
51086770,620,35,37,1834,7,9,11,9
51086792,623,11,13,1834,3,3,0,4
51086815,626,7,2,1834,2,2,4,0
51086839,630,8,18,2751,4,2,1,5
51086861,634,7,10,917,2,2,1,3
51086886,638,32,24,1834,8,8,6,6
51086907,643,32,37,1834,8,8,11,9
51086928,646,32,37,1834,8,8,11,9
51086949,650,4,2,917,3,1,4,0
51086970,653,7,6,917,2,2,0,2
51086991,658,29,37,1834,9,7,11,9
51087014,662,11,14,917,3,3,2,4
51087037,666,14,7,1834,2,4,2,2
51087060,671,7,16,2751,2,2,6,4
51087083,676,14,20,1834,2,4,5,5
51087104,680,11,0,2751,3,3,0,0
51087124,684,11,18,1834,3,3,1,5
51087146,688,7,10,917,2,2,1,3
51087169,694,7,13,1834,2,2,0,4
51087190,697,11,15,917,3,3,4,4
51087213,702,7,14,1834,2,2,2,4
51087234,706,7,15,1834,2,2,4,4
51087254,709,10,15,1834,1,3,4,4
51087275,713,14,18,917,2,4,1,5
51087295,716,4,12,1834,3,1,5,3
51087318,720,4,0,1834,3,1,0,0
51087338,722,8,13,2751,4,2,0,4
51087361,728,21,26,1834,7,5,10,6
51087384,733,28,29,917,7,7,9,7
51087408,739,11,5,1834,3,3,5,1
51087428,743,7,13,1834,2,2,0,4
51087452,748,8,11,917,4,2,3,3
51087475,752,8,0,2751,4,2,0,0
51087495,756,7,13,1834,2,2,0,4
51087517,759,15,24,1834,4,4,6,6
51087537,763,8,16,1834,4,2,6,4
51087558,767,29,15,3668,9,7,4,4
51087579,770,16,20,917,6,4,5,5
51087599,773,32,37,1834,8,8,11,9
51087620,776,25,22,917,8,6,9,5
51087641,780,32,35,917,8,8,7,9
51087663,785,22,15,2751,9,5,4,4
51087689,789,4,0,1834,3,1,0,0
51087713,795,15,3,2751,4,4,1,1
51087735,798,14,20,1834,2,4,5,5
51087758,802,25,36,2751,8,6,9,9
