,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
47752000,3,29,26,917,9,7,10,6
47752024,9,36,37,917,9,9,11,9
47752045,13,29,22,1834,9,7,9,5
47752067,16,11,2,2751,3,3,4,0
47752093,23,7,15,1834,2,2,4,4
47752114,27,8,23,3668,4,2,4,6
47752135,30,25,37,2751,8,6,11,9
47752156,34,29,37,1834,9,7,11,9
47752178,38,29,25,917,9,7,8,6
47752199,41,25,35,2751,8,6,7,9
47752221,45,32,16,3668,8,8,6,4
47752242,49,5,0,2751,5,1,0,0
47752265,53,12,15,917,5,3,4,4
47752290,58,7,10,917,2,2,1,3
47752312,64,25,26,917,8,6,10,6
47752333,67,28,22,1834,7,7,9,5
47752355,70,7,6,917,2,2,0,2
47752379,74,26,37,2751,10,6,11,9
47752402,77,11,13,1834,3,3,0,4
47752424,84,7,16,2751,2,2,6,4
47752446,87,3,6,917,1,1,0,2
47752469,91,32,36,917,8,8,9,9
47752489,95,11,0,2751,3,3,0,0
47752511,100,4,2,917,3,1,4,0
47752533,104,21,20,917,7,5,5,5
47752554,109,11,13,1834,3,3,0,4
47752575,112,19,16,1834,3,5,6,4
47752595,116,28,15,2751,7,7,4,4
47752618,120,33,36,917,10,8,9,9
47752640,123,10,18,1834,1,3,1,5
47752661,127,10,13,917,1,3,0,4
47752681,130,4,0,1834,3,1,0,0
47752703,136,32,20,2751,8,8,5,5
47752726,141,25,20,1834,8,6,5,5
47752747,146,11,16,1834,3,3,6,4
47752769,149,30,34,917,11,7,12,8
47752789,154,14,13,917,2,4,0,4
47752810,157,29,24,1834,9,7,6,6
47752835,161,14,15,917,2,4,4,4
47752855,167,3,0,917,1,1,0,0
47752875,171,12,15,917,5,3,4,4
47752897,175,15,13,1834,4,4,0,4
47752917,179,11,13,1834,3,3,0,4
47752937,183,22,15,2751,9,5,4,4
47752957,186,24,37,3668,6,6,11,9
47752981,192,11,20,1834,3,3,5,5
47753008,197,8,2,1834,4,2,4,0
47753029,200,25,22,917,8,6,9,5
47753054,203,11,12,917,3,3,5,3
47753077,206,7,0,1834,2,2,0,0
47753100,211,29,36,1834,9,7,9,9
47753124,215,21,27,1834,7,5,5,7
47753147,217,28,37,2751,7,7,11,9
47753174,222,8,9,917,4,2,6,2
47753198,226,25,17,1834,8,6,8,4
47753223,231,29,36,1834,9,7,9,9
47753245,236,7,9,1834,2,2,6,2
47753267,240,8,9,917,4,2,6,2
47753290,245,7,5,1834,2,2,5,1
47753314,249,32,36,917,8,8,9,9
47753336,254,28,23,1834,7,7,4,6
47753358,261,11,7,917,3,3,2,2
47753382,266,8,3,1834,4,2,1,1
47753404,269,7,6,917,2,2,0,2
47753429,273,25,23,1834,8,6,4,6
47753453,275,11,14,917,3,3,2,4
47753474,279,28,20,1834,7,7,5,5
47753496,284,22,24,1834,9,5,6,6
47753517,288,15,24,1834,4,4,6,6
47753538,292,11,24,2751,3,3,6,6
47753561,296,10,0,2751,1,3,0,0
47753582,300,28,36,1834,7,7,9,9
47753603,303,8,14,1834,4,2,2,4
47753627,308,25,28,917,8,6,7,7
47753647,312,11,10,917,3,3,1,3
47753669,316,32,23,2751,8,8,4,6
47753690,320,25,33,1834,8,6,10,8
47753712,326,4,13,2751,3,1,0,4
47753732,329,15,24,1834,4,4,6,6
47753754,332,25,36,2751,8,6,9,9
47753776,337,11,5,1834,3,3,5,1
47753798,344,25,15,2751,8,6,4,4
47753825,348,8,24,3668,4,2,6,6
47753848,352,7,23,3668,2,2,4,6
47753868,356,12,20,1834,5,3,5,5
47753892,360,25,36,2751,8,6,9,9
47753915,364,11,1,2751,3,3,2,0
47753937,369,14,12,1834,2,4,5,3
47753959,372,11,14,917,3,3,2,4
47753982,375,11,0,2751,3,3,0,0
47754002,379,8,0,2751,4,2,0,0
47754026,385,29,21,1834,9,7,7,5
47754047,389,24,35,2751,6,6,7,9
47754068,392,7,20,2751,2,2,5,5
47754090,395,29,33,917,9,7,10,8
47754114,399,29,37,1834,9,7,11,9
47754134,404,28,21,1834,7,7,7,5
47754154,407,7,16,2751,2,2,6,4
47754177,410,4,2,917,3,1,4,0
47754204,416,11,18,1834,3,3,1,5
47754225,419,25,20,1834,8,6,5,5
47754245,422,7,6,917,2,2,0,2
47754266,426,10,16,2751,1,3,6,4
47754286,429,29,27,1834,9,7,5,7
47754307,433,7,13,1834,2,2,0,4
47754327,436,8,6,1834,4,2,0,2
47754347,440,11,10,917,3,3,1,3
47754371,447,19,16,1834,3,5,6,4
47754392,450,21,16,917,7,5,6,4
47754416,454,8,13,2751,4,2,0,4
47754438,457,4,0,1834,3,1,0,0
47754460,461,15,16,917,4,4,6,4
47754482,465,8,19,2751,4,2,3,5
47754504,468,15,13,1834,4,4,0,4
47754528,472,8,10,1834,4,2,1,3
47754550,476,11,13,1834,3,3,0,4
47754573,482,10,0,2751,1,3,0,0
47754594,485,2,5,917,4,0,5,1
47754616,491,26,16,2751,10,6,6,4
47754638,495,10,12,1834,1,3,5,3
47754661,498,11,13,1834,3,3,0,4
47754681,504,7,15,1834,2,2,4,4
47754702,507,28,37,2751,7,7,11,9
47754722,511,32,31,917,8,8,6,8
47754745,515,15,16,917,4,4,6,4
47754765,518,25,20,1834,8,6,5,5
47754788,521,11,13,1834,3,3,0,4
47754814,526,24,35,2751,6,6,7,9
47754835,530,4,6,1834,3,1,0,2
47754858,536,7,6,917,2,2,0,2
47754880,539,8,14,1834,4,2,2,4
47754902,543,4,24,4585,3,1,6,6
47754924,546,28,36,1834,7,7,9,9
47754947,551,29,34,1834,9,7,12,8
47754969,554,24,27,917,6,6,5,7
47754991,558,29,37,1834,9,7,11,9
47755011,562,11,3,1834,3,3,1,1
47755033,566,24,35,2751,6,6,7,9
47755060,571,7,0,1834,2,2,0,0
47755080,574,11,5,1834,3,3,5,1
47755101,577,11,5,1834,3,3,5,1
47755125,581,32,36,917,8,8,9,9
47755148,587,11,23,2751,3,3,4,6
47755172,592,11,6,1834,3,3,0,2
47755194,597,32,37,1834,8,8,11,9
47755217,600,29,33,917,9,7,10,8
47755243,604,25,20,1834,8,6,5,5
47755264,608,28,23,1834,7,7,4,6
47755286,611,28,16,2751,7,7,6,4
47755307,616,28,15,2751,7,7,4,4
47755328,620,11,13,1834,3,3,0,4
47755348,623,25,31,1834,8,6,6,8
47755369,627,28,36,1834,7,7,9,9
47755390,632,11,13,1834,3,3,0,4
47755412,637,25,35,2751,8,6,7,9
47755435,641,21,28,1834,7,5,7,7
47755455,644,8,2,1834,4,2,4,0
47755476,647,25,30,1834,8,6,11,7
47755498,652,4,9,1834,3,1,6,2
47755521,656,11,1,2751,3,3,2,0
47755543,661,32,34,1834,8,8,12,8
47755567,665,11,9,1834,3,3,6,2
47755588,668,21,26,1834,7,5,10,6
47755609,672,7,13,1834,2,2,0,4
47755629,677,4,14,2751,3,1,2,4
47755649,680,32,26,1834,8,8,10,6
47755672,686,4,0,1834,3,1,0,0
47755693,690,4,13,2751,3,1,0,4
47755714,694,21,28,1834,7,5,7,7
47755736,697,4,9,1834,3,1,6,2
47755758,701,11,16,1834,3,3,6,4
47755781,705,15,0,3668,4,4,0,0
47755805,708,25,30,1834,8,6,11,7
47755826,712,32,30,1834,8,8,11,7
47755848,715,29,37,1834,9,7,11,9
47755869,721,8,1,1834,4,2,2,0
47755889,725,8,16,1834,4,2,6,4
47755910,729,4,0,1834,3,1,0,0
47755932,733,8,20,2751,4,2,5,5
47755953,738,7,0,1834,2,2,0,0
47755977,742,25,16,1834,8,6,6,4
47755997,748,11,0,2751,3,3,0,0
47756017,750,11,20,1834,3,3,5,5
47756037,753,21,15,1834,7,5,4,4
47756058,758,7,0,1834,2,2,0,0
