,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
51700542,1,27,36,2751,5,7,9,9
51700563,6,4,2,917,3,1,4,0
51700584,11,25,30,1834,8,6,11,7
51700608,15,25,37,2751,8,6,11,9
51700629,19,13,1,3668,0,4,2,0
51700651,23,5,0,2751,5,1,0,0
51700673,29,12,9,917,5,3,6,2
51700695,35,32,23,2751,8,8,4,6
51700718,40,28,33,1834,7,7,10,8
51700742,46,21,15,1834,7,5,4,4
51700764,51,32,37,1834,8,8,11,9
51700786,58,7,14,1834,2,2,2,4
51700809,63,8,20,2751,4,2,5,5
51700830,68,27,35,1834,5,7,7,9
51700852,73,28,35,1834,7,7,7,9
51700873,78,14,6,1834,2,4,0,2
51700899,84,14,15,917,2,4,4,4
51700922,90,4,14,2751,3,1,2,4
51700943,94,12,13,2751,5,3,0,4
51700964,98,11,16,1834,3,3,6,4
51700986,103,32,26,1834,8,8,10,6
51701012,108,28,34,2751,7,7,12,8
51701032,112,33,30,917,10,8,11,7
51701054,117,36,15,4585,9,9,4,4
51701075,122,11,13,1834,3,3,0,4
51701096,126,21,23,1834,7,5,4,6
51701117,132,33,35,1834,10,8,7,9
51701139,138,25,35,2751,8,6,7,9
51701162,142,4,13,2751,3,1,0,4
51701182,147,11,16,1834,3,3,6,4
51701205,152,25,23,1834,8,6,4,6
51701227,158,28,36,1834,7,7,9,9
51701250,163,7,12,1834,2,2,5,3
51701271,168,7,8,917,2,2,4,2
51701294,172,7,0,1834,2,2,0,0
51701315,177,28,35,1834,7,7,7,9
51701336,182,25,30,1834,8,6,11,7
51701357,186,7,13,1834,2,2,0,4
51701378,190,11,13,1834,3,3,0,4
51701399,196,28,16,2751,7,7,6,4
51701419,202,6,0,1834,0,2,0,0
51701439,207,29,36,1834,9,7,9,9
51701461,213,36,37,917,9,9,11,9
51701485,218,7,18,2751,2,2,1,5
51701505,225,7,3,917,2,2,1,1
51701527,230,28,36,1834,7,7,9,9
51701548,234,5,9,917,5,1,6,2
51701570,237,32,37,1834,8,8,11,9
51701593,242,25,20,1834,8,6,5,5
51701615,247,29,16,2751,9,7,6,4
51701637,251,14,3,2751,2,4,1,1
51701657,254,28,36,1834,7,7,9,9
51701678,259,7,9,1834,2,2,6,2
51701698,263,14,18,917,2,4,1,5
51701721,270,2,3,1834,4,0,1,1
51701741,277,7,1,1834,2,2,2,0
51701762,281,11,2,2751,3,3,4,0
51701784,288,21,15,1834,7,5,4,4
51701804,293,25,36,2751,8,6,9,9
51701825,299,2,4,917,4,0,3,1
51701847,303,32,30,1834,8,8,11,7
51701871,309,28,27,917,7,7,5,7
51701892,312,25,29,917,8,6,9,7
51701913,317,32,16,3668,8,8,6,4
51701934,322,8,24,3668,4,2,6,6
51701956,326,16,23,1834,6,4,4,6
51701976,329,32,28,917,8,8,7,7
51701996,336,14,13,917,2,4,0,4
51702016,341,4,0,1834,3,1,0,0
51702040,346,11,6,1834,3,3,0,2
51702061,351,29,21,1834,9,7,7,5
51702083,356,10,16,2751,1,3,6,4
51702104,363,11,14,917,3,3,2,4
51702127,368,11,13,1834,3,3,0,4
51702152,374,11,20,1834,3,3,5,5
