,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
44646505,2,11,16,1834,3,3,6,4
44646530,7,29,35,1834,9,7,7,9
44646553,12,10,13,917,1,3,0,4
44646575,16,33,36,917,10,8,9,9
44646596,19,8,13,2751,4,2,0,4
44646617,23,32,36,917,8,8,9,9
44646640,26,7,1,1834,2,2,2,0
44646662,29,31,25,1834,6,8,8,6
44646683,32,29,17,2751,9,7,8,4
44646705,36,14,24,2751,2,4,6,6
44646726,39,7,15,1834,2,2,4,4
44646746,42,25,35,2751,8,6,7,9
44646769,46,25,27,1834,8,6,5,7
44646790,51,8,15,1834,4,2,4,4
44646812,55,8,19,2751,4,2,3,5
44646834,61,22,37,3668,9,5,11,9
44646854,64,25,15,2751,8,6,4,4
44646878,68,25,20,1834,8,6,5,5
44646898,71,11,5,1834,3,3,5,1
44646920,74,11,3,1834,3,3,1,1
44646942,77,8,15,1834,4,2,4,4
44646965,81,28,36,1834,7,7,9,9
44646989,86,14,16,1834,2,4,6,4
44647010,89,24,28,917,6,6,7,7
44647031,93,7,5,1834,2,2,5,1
44647052,97,27,23,917,5,7,4,6
44647077,102,11,2,2751,3,3,4,0
44647101,106,7,4,917,2,2,3,1
44647122,109,14,10,917,2,4,1,3
44647143,113,28,24,917,7,7,6,6
44647165,119,11,13,1834,3,3,0,4
44647187,122,25,22,917,8,6,9,5
44647208,126,19,13,1834,3,5,0,4
44647228,130,28,36,1834,7,7,9,9
44647249,132,11,20,1834,3,3,5,5
44647271,138,28,30,1834,7,7,11,7
44647294,141,12,23,2751,5,3,4,6
44647315,145,25,23,1834,8,6,4,6
44647336,150,4,0,1834,3,1,0,0
44647359,155,14,16,1834,2,4,6,4
44647382,159,10,15,1834,1,3,4,4
44647403,162,29,37,1834,9,7,11,9
44647424,166,8,0,2751,4,2,0,0
44647445,169,29,35,1834,9,7,7,9
44647465,173,27,23,917,5,7,4,6
44647485,177,24,36,2751,6,6,9,9
44647507,183,32,35,917,8,8,7,9
44647527,188,28,32,917,7,7,8,8
44647548,191,7,15,1834,2,2,4,4
44647569,194,25,30,1834,8,6,11,7
44647590,197,11,13,1834,3,3,0,4
44647611,201,11,6,1834,3,3,0,2
44647635,205,14,12,1834,2,4,5,3
44647657,209,12,13,2751,5,3,0,4
44647679,212,22,35,3668,9,5,7,9
44647701,216,26,33,1834,10,6,10,8
44647724,220,11,24,2751,3,3,6,6
44647745,224,25,16,1834,8,6,6,4
44647765,227,28,21,1834,7,7,7,5
44647788,232,5,20,3668,5,1,5,5
44647808,235,11,15,917,3,3,4,4
44647830,240,14,20,1834,2,4,5,5
44647853,244,7,10,917,2,2,1,3
44647876,248,10,24,3668,1,3,6,6
44647897,250,25,36,2751,8,6,9,9
44647918,254,25,22,917,8,6,9,5
44647939,258,28,29,917,7,7,9,7
44647960,260,14,16,1834,2,4,6,4
44647982,264,29,34,1834,9,7,12,8
44648004,268,28,16,2751,7,7,6,4
44648026,271,28,37,2751,7,7,11,9
44648048,274,15,18,1834,4,4,1,5
44648069,276,8,14,1834,4,2,2,4
44648091,280,24,29,1834,6,6,9,7
44648112,282,31,35,917,6,8,7,9
44648134,289,7,16,2751,2,2,6,4
44648156,293,36,35,917,9,9,7,9
44648179,297,24,30,2751,6,6,11,7
44648201,301,32,26,1834,8,8,10,6
44648221,305,11,16,1834,3,3,6,4
44648246,309,7,0,1834,2,2,0,0
44648268,313,31,23,1834,6,8,4,6
44648291,318,25,34,2751,8,6,12,8
44648312,321,6,10,917,0,2,1,3
44648332,325,7,2,1834,2,2,4,0
44648352,328,29,37,1834,9,7,11,9
44648375,332,32,35,917,8,8,7,9
44648396,336,7,13,1834,2,2,0,4
44648421,344,29,37,1834,9,7,11,9
44648443,349,25,35,2751,8,6,7,9
44648466,353,7,6,917,2,2,0,2
44648488,358,21,23,1834,7,5,4,6
44648510,362,7,9,1834,2,2,6,2
44648532,366,11,19,1834,3,3,3,5
44648552,370,25,15,2751,8,6,4,4
44648573,373,25,20,1834,8,6,5,5
44648596,377,8,3,1834,4,2,1,1
44648620,380,29,37,1834,9,7,11,9
44648642,384,28,26,1834,7,7,10,6
44648664,388,11,18,1834,3,3,1,5
44648684,392,25,15,2751,8,6,4,4
44648704,395,15,0,3668,4,4,0,0
44648726,399,11,20,1834,3,3,5,5
44648747,402,29,35,1834,9,7,7,9
44648769,405,15,24,1834,4,4,6,6
44648791,408,11,12,917,3,3,5,3
