,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
66805001,1,4,15,2751,3,1,4,4
66805023,5,24,35,2751,6,6,7,9
66805046,11,11,0,2751,3,3,0,0
66805067,14,29,20,2751,9,7,5,5
66805090,19,15,18,1834,4,4,1,5
66805113,23,7,9,1834,2,2,6,2
66805135,28,11,8,917,3,3,4,2
66805159,32,11,16,1834,3,3,6,4
66805180,37,15,13,1834,4,4,0,4
66805200,40,24,15,1834,6,6,4,4
66805224,45,8,13,2751,4,2,0,4
66805245,49,31,23,1834,6,8,4,6
66805271,55,21,15,1834,7,5,4,4
66805293,59,11,3,1834,3,3,1,1
66805313,63,29,35,1834,9,7,7,9
66805333,67,25,16,1834,8,6,6,4
66805356,71,32,35,917,8,8,7,9
66805376,74,11,15,917,3,3,4,4
66805397,78,4,8,917,3,1,4,2
66805418,82,29,34,1834,9,7,12,8
66805438,85,11,15,917,3,3,4,4
66805461,89,28,20,1834,7,7,5,5
66805482,92,14,16,1834,2,4,6,4
66805504,97,25,33,1834,8,6,10,8
66805525,100,11,16,1834,3,3,6,4
66805546,106,32,15,3668,8,8,4,4
66805566,109,25,22,917,8,6,9,5
66805587,113,8,7,917,4,2,2,2
66805611,117,14,13,917,2,4,0,4
66805632,119,29,22,1834,9,7,9,5
66805655,122,36,34,1834,9,9,12,8
66805677,126,29,16,2751,9,7,6,4
66805698,130,29,35,1834,9,7,7,9
66805719,134,11,14,917,3,3,2,4
66805744,139,11,6,1834,3,3,0,2
66805767,143,14,18,917,2,4,1,5
66805790,148,25,15,2751,8,6,4,4
66805811,152,7,24,3668,2,2,6,6
66805834,158,24,20,917,6,6,5,5
66805856,163,28,35,1834,7,7,7,9
66805878,168,25,23,1834,8,6,4,6
66805901,172,8,1,1834,4,2,2,0
66805921,175,7,13,1834,2,2,0,4
66805944,180,8,13,2751,4,2,0,4
66805966,184,8,16,1834,4,2,6,4
66805986,186,32,27,1834,8,8,5,7
66806010,191,29,26,917,9,7,10,6
66806031,195,7,0,1834,2,2,0,0
66806054,199,32,30,1834,8,8,11,7
66806075,204,12,16,917,5,3,6,4
66806100,209,21,26,1834,7,5,10,6
66806123,212,28,24,917,7,7,6,6
66806145,216,8,14,1834,4,2,2,4
66806167,220,8,0,2751,4,2,0,0
66806187,225,26,17,1834,10,6,8,4
66806208,229,10,14,917,1,3,2,4
66806230,234,15,24,1834,4,4,6,6
66806251,239,11,16,1834,3,3,6,4
66806274,242,28,36,1834,7,7,9,9
66806294,246,8,23,3668,4,2,4,6
66806316,250,10,12,1834,1,3,5,3
66806340,254,32,37,1834,8,8,11,9
66806363,258,11,1,2751,3,3,2,0
66806385,264,15,24,1834,4,4,6,6
66806408,268,29,23,2751,9,7,4,6
66806428,272,32,21,2751,8,8,7,5
66806450,276,28,37,2751,7,7,11,9
66806474,281,15,6,2751,4,4,0,2
66806495,285,11,2,2751,3,3,4,0
66806517,289,11,13,1834,3,3,0,4
