,pickup_time,pickup_ID,dropoff_ID,distance,pickup_horizontal_idx,pickup_vertical_idx,dropoff_horizontal_idx,dropoff_vertical_idx
49614308,4,28,37,2751,7,7,11,9
49614330,8,29,24,1834,9,7,6,6
49614350,13,24,20,917,6,6,5,5
49614370,18,15,6,2751,4,4,0,2
49614391,25,25,36,2751,8,6,9,9
49614412,30,8,16,1834,4,2,6,4
49614434,34,6,13,1834,0,2,0,4
49614457,38,11,18,1834,3,3,1,5
49614479,42,26,35,2751,10,6,7,9
49614500,45,7,13,1834,2,2,0,4
49614523,48,10,13,917,1,3,0,4
49614544,53,29,30,917,9,7,11,7
49614568,58,8,14,1834,4,2,2,4
49614589,62,8,5,917,4,2,5,1
49614612,69,11,18,1834,3,3,1,5
49614635,73,11,3,1834,3,3,1,1
49614659,78,4,15,2751,3,1,4,4
49614680,82,28,36,1834,7,7,9,9
49614703,85,8,3,1834,4,2,1,1
49614726,90,8,0,2751,4,2,0,0
49614746,94,4,5,917,3,1,5,1
49614767,99,21,20,917,7,5,5,5
49614787,103,11,14,917,3,3,2,4
49614811,110,12,24,2751,5,3,6,6
49614832,112,25,37,2751,8,6,11,9
49614852,117,11,13,1834,3,3,0,4
49614873,123,14,16,1834,2,4,6,4
49614895,128,29,35,1834,9,7,7,9
49614918,132,10,13,917,1,3,0,4
49614943,136,25,20,1834,8,6,5,5
49614963,140,11,6,1834,3,3,0,2
49614984,144,12,13,2751,5,3,0,4
49615006,148,28,36,1834,7,7,9,9
49615029,153,28,29,917,7,7,9,7
49615051,160,8,14,1834,4,2,2,4
49615074,164,8,13,2751,4,2,0,4
49615096,167,21,23,1834,7,5,4,6
49615118,170,28,15,2751,7,7,4,4
49615140,175,25,27,1834,8,6,5,7
49615161,180,7,9,1834,2,2,6,2
49615183,183,14,10,917,2,4,1,3
49615203,186,6,3,917,0,2,1,1
49615225,190,11,14,917,3,3,2,4
49615245,194,13,16,2751,0,4,6,4
49615268,199,28,26,1834,7,7,10,6
49615291,205,11,16,1834,3,3,6,4
49615312,212,8,24,3668,4,2,6,6
49615334,216,11,16,1834,3,3,6,4
49615356,220,32,36,917,8,8,9,9
49615378,226,28,36,1834,7,7,9,9
49615399,231,11,16,1834,3,3,6,4
49615419,234,4,3,917,3,1,1,1
49615440,239,28,37,2751,7,7,11,9
49615461,244,32,36,917,8,8,9,9
49615481,247,25,23,1834,8,6,4,6
49615501,252,8,15,1834,4,2,4,4
49615522,255,17,24,1834,8,4,6,6
49615545,260,35,36,917,7,9,9,9
49615566,264,8,13,2751,4,2,0,4
49615589,269,8,5,917,4,2,5,1
49615609,271,11,5,1834,3,3,5,1
49615632,275,11,13,1834,3,3,0,4
49615653,279,7,16,2751,2,2,6,4
49615675,283,28,15,2751,7,7,4,4
49615698,286,14,23,1834,2,4,4,6
49615720,290,35,37,1834,7,9,11,9
49615742,297,25,24,917,8,6,6,6
49615764,301,15,18,1834,4,4,1,5
49615787,305,25,26,917,8,6,10,6
49615807,309,28,16,2751,7,7,6,4
49615828,312,14,16,1834,2,4,6,4
49615850,317,28,17,2751,7,7,8,4
49615872,324,7,9,1834,2,2,6,2
49615894,328,28,37,2751,7,7,11,9
49615916,331,7,13,1834,2,2,0,4
49615937,335,7,16,2751,2,2,6,4
49615960,340,29,22,1834,9,7,9,5
49615982,344,25,30,1834,8,6,11,7
49616004,349,28,15,2751,7,7,4,4
49616029,354,25,15,2751,8,6,4,4
49616052,357,14,23,1834,2,4,4,6
49616073,361,8,7,917,4,2,2,2
49616095,364,32,36,917,8,8,9,9
49616117,368,21,15,1834,7,5,4,4
49616140,372,28,36,1834,7,7,9,9
49616161,376,4,9,1834,3,1,6,2
49616184,378,11,7,917,3,3,2,2
49616209,383,11,16,1834,3,3,6,4
49616230,386,28,24,917,7,7,6,6
49616250,390,29,26,917,9,7,10,6
49616272,396,25,26,917,8,6,10,6
49616295,400,11,12,917,3,3,5,3
49616317,405,11,23,2751,3,3,4,6
49616341,410,11,24,2751,3,3,6,6
49616367,414,7,0,1834,2,2,0,0
49616389,419,11,20,1834,3,3,5,5
49616411,423,25,23,1834,8,6,4,6
49616432,428,29,35,1834,9,7,7,9
49616454,431,32,37,1834,8,8,11,9
49616479,437,12,5,1834,5,3,5,1
49616500,440,7,13,1834,2,2,0,4
49616523,447,28,36,1834,7,7,9,9
49616544,451,11,1,2751,3,3,2,0
